@date: 2014-06-26
@url: http://www.quanthistling.info/data/source/wipiodeicat1996/dictionary-19-150.html
@source_title: Diccionario Aguaruna ~ Castellano
@source_author: Wipio Deicat, Gerardo
@source_year: 1996
QLCID	HEAD	HEAD_DOCULECT	TRANSLATION	TRANSLATION_DOCULECT	POS
wipiodeicat1996/48/1	datúmtikat	Aguaruna	hacer spearar de alguien	Castellano	v.
wipiodeicat1996/48/1	datúmtikat	Aguaruna	causar separación	Castellano	v.
wipiodeicat1996/48/1	datúmtikat	Aguaruna	hacer alejar de alguien. (sinón. ajápmitkat	Castellano	v.
wipiodeicat1996/48/1	datúmtikat	Aguaruna	ajáptikat)	Castellano	v.
wipiodeicat1996/48/2	datúnch	Aguaruna	suri de palmera de tamaño chiquito y de color amarillo claro	Castellano	s.
wipiodeicat1996/48/2	datúnchi	Aguaruna	suri de palmera de tamaño chiquito y de color amarillo claro	Castellano	s.
wipiodeicat1996/48/3	datupát	Aguaruna	hacer que se separe	Castellano	v.
wipiodeicat1996/48/3	datupát	Aguaruna	hacer que se aleje de alguien	Castellano	v.
wipiodeicat1996/48/3	datúptikat	Aguaruna	hacer que se separe	Castellano	v.
wipiodeicat1996/48/3	datúptikat	Aguaruna	hacer que se aleje de alguien	Castellano	v.
wipiodeicat1996/48/4	dátsa	Aguaruna	soltero	Castellano	s.|adj.
wipiodeicat1996/48/4	dátsa	Aguaruna	joven	Castellano	s.|adj.
wipiodeicat1996/48/4	dátsa	Aguaruna	varón	Castellano	s.|adj.
wipiodeicat1996/48/4	dátsa	Aguaruna	mozo	Castellano	s.|adj.
wipiodeicat1996/48/4	dátsa	Aguaruna	caballero	Castellano	s.|adj.
wipiodeicat1996/48/4	dátsa	Aguaruna	joven (varón)	Castellano	s.|adj.
wipiodeicat1996/48/6	datsáim	Aguaruna	fibra (se refiere a la yuca)	Castellano	s.
wipiodeicat1996/48/6	datsáimpa	Aguaruna	fibra (se refiere a la yuca)	Castellano	s.
wipiodeicat1996/48/7	datsamát	Aguaruna	cuidar un hijo hasta su juventud	Castellano	v.
wipiodeicat1996/48/8	datsámat	Aguaruna	tener vergüenza	Castellano	v.|s.
wipiodeicat1996/48/8	datsámat	Aguaruna	vergüenza	Castellano	v.|s.
wipiodeicat1996/48/9	datsámet	Aguaruna	ser joven	Castellano	v.
wipiodeicat1996/48/9	datsámet	Aguaruna	volverse como soltero	Castellano	v.
wipiodeicat1996/48/10	datsámin	Aguaruna	vergonzoso	Castellano	adj.
wipiodeicat1996/48/10	datsámin	Aguaruna	tímido	Castellano	adj.
wipiodeicat1996/48/11	datsán	Aguaruna	vergüenza	Castellano	s.
wipiodeicat1996/48/11	datsánta	Aguaruna	vergüenza	Castellano	s.
wipiodeicat1996/48/12	datsán ipát	Aguaruna	causar vergüenza	Castellano	
wipiodeicat1996/48/12	datsán ipát	Aguaruna	hacer avergonzar	Castellano	
wipiodeicat1996/48/13	datsanmáin	Aguaruna	vergonzoso	Castellano	adj.
wipiodeicat1996/48/14	datsantáinkachu	Aguaruna	grosero	Castellano	adj.
wipiodeicat1996/48/14	datsantáinkachu	Aguaruna	atrevido	Castellano	adj.
wipiodeicat1996/48/14	datsantáinkachu	Aguaruna	sinvergüenza	Castellano	adj.
wipiodeicat1996/48/15	dátsatsampag	Aguaruna	especie de hierba silvestre que crece en la chacra cuya hoja redonda medicinal sirve para curar la inflamación del hígado (hepatitis)	Castellano	s.
wipiodeicat1996/48/15	dátsatsamag	Aguaruna	especie de hierba silvestre que crece en la chacra cuya hoja redonda medicinal sirve para curar la inflamación del hígado (hepatitis)	Castellano	s.
wipiodeicat1996/48/16	datsáuch	Aguaruna	chico (se refiere al hombre)	Castellano	s.
wipiodeicat1996/48/16	datsáuch	Aguaruna	mozo	Castellano	s.
wipiodeicat1996/48/16	datsáuch	Aguaruna	jovencito	Castellano	s.
wipiodeicat1996/48/17	datsáut	Aguaruna	tener vergüenza	Castellano	v.
wipiodeicat1996/48/17	datsáut	Aguaruna	avergonzarse	Castellano	v.
wipiodeicat1996/48/17	datsáat	Aguaruna	tener vergüenza	Castellano	v.
wipiodeicat1996/48/17	datsáat	Aguaruna	avergonzarse	Castellano	v.
wipiodeicat1996/48/18	dáuk	Aguaruna	turbio	Castellano	adj.
wipiodeicat1996/48/19	daúm	Aguaruna	lechi caspi (esp. de árbol)	Castellano	s.
wipiodeicat1996/48/19	daúma	Aguaruna	lechi caspi (esp. de árbol)	Castellano	s.
wipiodeicat1996/48/20	daút	Aguaruna	masticar	Castellano	v.
wipiodeicat1996/48/21	dáwe	Aguaruna	pie	Castellano	s.
wipiodeicat1996/48/22	akáp dáwe	Aguaruna	planta del pie	Castellano	
wipiodeicat1996/48/23	dáwe eténkamu	Aguaruna	parte intermedia de los dedos del pie	Castellano	
wipiodeicat1996/48/24	dáwemag émat	Aguaruna	trampa para agarrar aves por la pata	Castellano	
wipiodeicat1996/48/25	rárara yugkúu chúwi	Aguaruna	ave muy grande de color rojo oscuro	Castellano	
wipiodeicat1996/48/26	tsajám dáwe	Aguaruna	dedos del pie	Castellano	
wipiodeicat1996/48/27	úchi dáwe	Aguaruna	dedo pequeño del pie	Castellano	
wipiodeicat1996/48/28	dayágbau	Aguaruna	dentículo	Castellano	s.
wipiodeicat1996/48/29	dayáutse	Aguaruna	reina de isula u hormiga	Castellano	s.
wipiodeicat1996/48/30	déka	Aguaruna	red	Castellano	s.
wipiodeicat1996/48/30	déka	Aguaruna	tarafa	Castellano	s.
wipiodeicat1996/48/31	dekáapmamat	Aguaruna	hacerse medir	Castellano	v.
wipiodeicat1996/48/31	dekáapmamat	Aguaruna	hacerse pesar	Castellano	v.
wipiodeicat1996/48/32	dekáaptumat	Aguaruna	orientarse	Castellano	v.
wipiodeicat1996/48/33	dékachat	Aguaruna	desconocer	Castellano	v.
wipiodeicat1996/48/33	dékachat	Aguaruna	no tener amplio conocimiento	Castellano	v.
wipiodeicat1996/48/34	dékachtai	Aguaruna	desconocido	Castellano	adj.
wipiodeicat1996/48/34	dékachtai	Aguaruna	nuevo	Castellano	adj.
wipiodeicat1996/48/35	dékachu	Aguaruna	persona sin conocimiento	Castellano	s.|adj.
wipiodeicat1996/48/35	dékachu	Aguaruna	inculto	Castellano	s.|adj.
wipiodeicat1996/48/35	dékachu	Aguaruna	salvaje	Castellano	s.|adj.
wipiodeicat1996/48/36	dekájut	Aguaruna	comprender la vida de alguien	Castellano	v.
wipiodeicat1996/48/36	dekájut	Aguaruna	interrogar	Castellano	v.
wipiodeicat1996/48/37	dekámainchu	Aguaruna	insabible	Castellano	adj.
wipiodeicat1996/48/38	dekamát	Aguaruna	golpear jugando	Castellano	v.
wipiodeicat1996/48/39	dekámat	Aguaruna	identificar	Castellano	v.
wipiodeicat1996/48/39	dekámat	Aguaruna	reconocer	Castellano	v.
wipiodeicat1996/48/39	dekámat	Aguaruna	predecir	Castellano	v.
wipiodeicat1996/48/39	dekámat	Aguaruna	presagiar	Castellano	v.
wipiodeicat1996/48/39	dekámat	Aguaruna	adivinar	Castellano	v.
wipiodeicat1996/48/39	dekámat	Aguaruna	espiar	Castellano	v.
wipiodeicat1996/48/40	dekámu	Aguaruna	aprendido	Castellano	adj.
wipiodeicat1996/48/40	dekámu	Aguaruna	descubierto	Castellano	adj.
wipiodeicat1996/48/40	dekámu	Aguaruna	adivinado	Castellano	adj.
wipiodeicat1996/48/40	dekámu	Aguaruna	identificado	Castellano	adj.
wipiodeicat1996/48/40	dekámu	Aguaruna	conocido	Castellano	adj.
wipiodeicat1996/48/41	dékamu	Aguaruna	conocimiento	Castellano	s.
wipiodeicat1996/48/41	dékamu	Aguaruna	sabiduría	Castellano	s.
wipiodeicat1996/48/41	dékamu	Aguaruna	saber	Castellano	s.
wipiodeicat1996/48/42	dekápak	Aguaruna	medida	Castellano	s.
wipiodeicat1996/48/42	dekápak	Aguaruna	medición	Castellano	s.
wipiodeicat1996/48/42	dekápak	Aguaruna	acción del medidor o contador	Castellano	s.
wipiodeicat1996/48/42	dakápak	Aguaruna	medida	Castellano	s.
wipiodeicat1996/48/42	dakápak	Aguaruna	medición	Castellano	s.
wipiodeicat1996/48/42	dakápak	Aguaruna	acción del medidor o contador	Castellano	s.
wipiodeicat1996/48/43	dekápamainchu	Aguaruna	incontable	Castellano	adj.
wipiodeicat1996/48/43	dekápamainchu	Aguaruna	innumerable	Castellano	adj.
wipiodeicat1996/48/43	dekápamainchu	Aguaruna	muchos	Castellano	adj.
wipiodeicat1996/48/43	dekápamainchau	Aguaruna	incontable	Castellano	adj.
wipiodeicat1996/48/43	dekápamainchau	Aguaruna	innumerable	Castellano	adj.
wipiodeicat1996/48/43	dekápamainchau	Aguaruna	muchos	Castellano	adj.
wipiodeicat1996/48/44	dekápamu	Aguaruna	medida	Castellano	s.|adj.
wipiodeicat1996/48/44	dekápamu	Aguaruna	medición	Castellano	s.|adj.
wipiodeicat1996/48/44	dekápamu	Aguaruna	contado	Castellano	s.|adj.
wipiodeicat1996/48/44	dekápamu	Aguaruna	medido	Castellano	s.|adj.
wipiodeicat1996/49/1	dekápat	Aguaruna	señalar	Castellano	v.
wipiodeicat1996/49/1	dekápat	Aguaruna	indicar	Castellano	v.
wipiodeicat1996/49/1	dekápat	Aguaruna	mencionar	Castellano	v.
wipiodeicat1996/49/1	dekápat	Aguaruna	considerar	Castellano	v.
wipiodeicat1996/49/1	dekápat	Aguaruna	incluir	Castellano	v.
wipiodeicat1996/49/1	dekápat	Aguaruna	contar	Castellano	v.
wipiodeicat1996/49/1	dekápat	Aguaruna	medir	Castellano	v.
wipiodeicat1996/49/1	dekápat	Aguaruna	pesar	Castellano	v.
wipiodeicat1996/49/1	dakápat	Aguaruna	señalar	Castellano	v.
wipiodeicat1996/49/1	dakápat	Aguaruna	indicar	Castellano	v.
wipiodeicat1996/49/1	dakápat	Aguaruna	mencionar	Castellano	v.
wipiodeicat1996/49/1	dakápat	Aguaruna	considerar	Castellano	v.
wipiodeicat1996/49/1	dakápat	Aguaruna	incluir	Castellano	v.
wipiodeicat1996/49/1	dakápat	Aguaruna	contar	Castellano	v.
wipiodeicat1996/49/1	dakápat	Aguaruna	medir	Castellano	v.
wipiodeicat1996/49/1	dakápat	Aguaruna	pesar	Castellano	v.
wipiodeicat1996/49/2	dekápatai	Aguaruna	medidor	Castellano	s.
wipiodeicat1996/49/2	dekápatai	Aguaruna	instrumento de medición (balanza	Castellano	s.
wipiodeicat1996/49/2	dekápatai	Aguaruna	romana	Castellano	s.
wipiodeicat1996/49/2	dekápatai	Aguaruna	metro	Castellano	s.
wipiodeicat1996/49/2	dekápatai	Aguaruna	litro	Castellano	s.
wipiodeicat1996/49/2	dekápatai	Aguaruna	botella)	Castellano	s.
wipiodeicat1996/49/2	dekápatai	Aguaruna	número	Castellano	s.
wipiodeicat1996/49/2	dekápatai	Aguaruna	medida	Castellano	s.
wipiodeicat1996/49/2	dekápatai	Aguaruna	medición	Castellano	s.
wipiodeicat1996/49/2	dekápatai	Aguaruna	contador	Castellano	s.
wipiodeicat1996/49/2	dakápatai	Aguaruna	medidor	Castellano	s.
wipiodeicat1996/49/2	dakápatai	Aguaruna	instrumento de medición (balanza	Castellano	s.
wipiodeicat1996/49/2	dakápatai	Aguaruna	romana	Castellano	s.
wipiodeicat1996/49/2	dakápatai	Aguaruna	metro	Castellano	s.
wipiodeicat1996/49/2	dakápatai	Aguaruna	litro	Castellano	s.
wipiodeicat1996/49/2	dakápatai	Aguaruna	botella)	Castellano	s.
wipiodeicat1996/49/2	dakápatai	Aguaruna	número	Castellano	s.
wipiodeicat1996/49/2	dakápatai	Aguaruna	medida	Castellano	s.
wipiodeicat1996/49/2	dakápatai	Aguaruna	medición	Castellano	s.
wipiodeicat1996/49/2	dakápatai	Aguaruna	contador	Castellano	s.
wipiodeicat1996/49/3	dekápau	Aguaruna	contador	Castellano	s.
wipiodeicat1996/49/3	dekápau	Aguaruna	persona que cuenta o que estudia contabilidad	Castellano	s.
wipiodeicat1996/49/3	dekápau	Aguaruna	tesorero	Castellano	s.
wipiodeicat1996/49/3	dakápau	Aguaruna	contador	Castellano	s.
wipiodeicat1996/49/3	dakápau	Aguaruna	persona que cuenta o que estudia contabilidad	Castellano	s.
wipiodeicat1996/49/3	dakápau	Aguaruna	tesorero	Castellano	s.
wipiodeicat1996/49/4	dekápeamu	Aguaruna	paso	Castellano	s.
wipiodeicat1996/49/4	dekápeamu	Aguaruna	prueba	Castellano	s.
wipiodeicat1996/49/4	dekápeamu	Aguaruna	intento	Castellano	s.
wipiodeicat1996/49/6	dekapín	Aguaruna	alcahuete	Castellano	s.
wipiodeicat1996/49/7	dekápin	Aguaruna	contador	Castellano	s.
wipiodeicat1996/49/8	dekápkagtin	Aguaruna	alcahuete	Castellano	s.
wipiodeicat1996/49/9	dekápmabau	Aguaruna	paso	Castellano	s.
wipiodeicat1996/49/9	dekápmabau	Aguaruna	prueba	Castellano	s.
wipiodeicat1996/49/10	dekapmáinchau	Aguaruna	insensible	Castellano	adj.
wipiodeicat1996/49/10	dekapmáinchau	Aguaruna	que no pucde sentir	Castellano	adj.
wipiodeicat1996/49/11	dekápmamat	Aguaruna	darse cuenta	Castellano	v.
wipiodeicat1996/49/11	dekápmamat	Aguaruna	tener malicia	Castellano	v.
wipiodeicat1996/49/11	dekápmamat	Aguaruna	sentir	Castellano	v.
wipiodeicat1996/49/11	dekápmamat	Aguaruna	presentir	Castellano	v.
wipiodeicat1996/49/11	dekápmamat	Aguaruna	presumir	Castellano	v.
wipiodeicat1996/49/11	dekápmamat	Aguaruna	tener una persona alto concepto de sí	Castellano	v.
wipiodeicat1996/49/11	dekápmamat	Aguaruna	prepararse	Castellano	v.
wipiodeicat1996/49/11	dekápmamat	Aguaruna	entrenarse	Castellano	v.
wipiodeicat1996/49/11	dekápmamat	Aguaruna	probarse	Castellano	v.
wipiodeicat1996/49/11	dekápmamat	Aguaruna	ensayarse	Castellano	v.
wipiodeicat1996/49/11	dekápmamat	Aguaruna	evaluarse	Castellano	v.
wipiodeicat1996/49/11	dakápmamat	Aguaruna	darse cuenta	Castellano	v.
wipiodeicat1996/49/11	dakápmamat	Aguaruna	tener malicia	Castellano	v.
wipiodeicat1996/49/11	dakápmamat	Aguaruna	sentir	Castellano	v.
wipiodeicat1996/49/11	dakápmamat	Aguaruna	presentir	Castellano	v.
wipiodeicat1996/49/11	dakápmamat	Aguaruna	presumir	Castellano	v.
wipiodeicat1996/49/11	dakápmamat	Aguaruna	tener una persona alto concepto de sí	Castellano	v.
wipiodeicat1996/49/11	dakápmamat	Aguaruna	prepararse	Castellano	v.
wipiodeicat1996/49/11	dakápmamat	Aguaruna	entrenarse	Castellano	v.
wipiodeicat1996/49/11	dakápmamat	Aguaruna	probarse	Castellano	v.
wipiodeicat1996/49/11	dakápmamat	Aguaruna	ensayarse	Castellano	v.
wipiodeicat1996/49/11	dakápmamat	Aguaruna	evaluarse	Castellano	v.
wipiodeicat1996/49/12	dekás	Aguaruna	cierto	Castellano	adj.
wipiodeicat1996/49/12	dekás	Aguaruna	seguro	Castellano	adj.
wipiodeicat1996/49/12	dekás	Aguaruna	serio	Castellano	adj.
wipiodeicat1996/49/12	dekás	Aguaruna	verdadero	Castellano	adj.
wipiodeicat1996/49/12	dekás	Aguaruna	veraz	Castellano	adj.
wipiodeicat1996/49/12	dekás	Aguaruna	legítimo	Castellano	adj.
wipiodeicat1996/49/12	dekás	Aguaruna	mejor	Castellano	adj.
wipiodeicat1996/49/13	dekasék	Aguaruna	realmente	Castellano	adv.
wipiodeicat1996/49/13	dekasék	Aguaruna	de veras	Castellano	adv.
wipiodeicat1996/49/14	dekáske	Aguaruna	es cierto	Castellano	adv.
wipiodeicat1996/49/14	dekáske	Aguaruna	es verdad	Castellano	adv.
wipiodeicat1996/49/14	dekáske	Aguaruna	así es	Castellano	adv.
wipiodeicat1996/49/15	dekáskeapi túta	Aguaruna	creer	Castellano	v.
wipiodeicat1996/49/16	dekáskechu	Aguaruna	falso	Castellano	adj.|s.
wipiodeicat1996/49/16	dekáskechu	Aguaruna	mentira	Castellano	adj.|s.
wipiodeicat1996/49/17	dekaskék	Aguaruna	de veras	Castellano	adv.
wipiodeicat1996/49/17	dekaskék	Aguaruna	en realidad	Castellano	adv.
wipiodeicat1996/49/18	dekaskék áme	Aguaruna	de veras usted	Castellano	
wipiodeicat1996/49/19	dekaskék atumésh	Aguaruna	de veras ustedes	Castellano	
wipiodeicat1996/49/20	dekaskékaik	Aguaruna	¿verdad?	Castellano	interr.
wipiodeicat1996/49/21	dékat	Aguaruna	saber	Castellano	v.|s.
wipiodeicat1996/49/21	dékat	Aguaruna	conocer	Castellano	v.|s.
wipiodeicat1996/49/21	dékat	Aguaruna	identificar	Castellano	v.|s.
wipiodeicat1996/49/21	dékat	Aguaruna	indagar	Castellano	v.|s.
wipiodeicat1996/49/21	dékat	Aguaruna	explorar	Castellano	v.|s.
wipiodeicat1996/49/21	dékat	Aguaruna	investigar	Castellano	v.|s.
wipiodeicat1996/49/21	dékat	Aguaruna	descubrir	Castellano	v.|s.
wipiodeicat1996/49/21	dékat	Aguaruna	comprender el sentido de algo	Castellano	v.|s.
wipiodeicat1996/49/21	dékat	Aguaruna	inteligencia	Castellano	v.|s.
wipiodeicat1996/49/21	dékat	Aguaruna	capacidad	Castellano	v.|s.
wipiodeicat1996/49/22	dékatkau	Aguaruna	primero	Castellano	adj.
wipiodeicat1996/49/22	dékatkau	Aguaruna	próximo	Castellano	adj.
wipiodeicat1996/49/23	dekátsuk	Aguaruna	sin conocimiento	Castellano	adv.
wipiodeicat1996/49/23	dekátsuk	Aguaruna	sin saber	Castellano	adv.
wipiodeicat1996/49/23	dekátsuk	Aguaruna	sin información	Castellano	adv.
wipiodeicat1996/49/24	dékau	Aguaruna	sabio	Castellano	adj.|s.
wipiodeicat1996/49/24	dékau	Aguaruna	experto	Castellano	adj.|s.
wipiodeicat1996/49/24	dékau	Aguaruna	inteligente	Castellano	adj.|s.
wipiodeicat1996/49/24	dékau	Aguaruna	capaz	Castellano	adj.|s.
wipiodeicat1996/49/24	dékau	Aguaruna	hábil	Castellano	adj.|s.
wipiodeicat1996/49/24	dékau	Aguaruna	sabio	Castellano	adj.|s.
wipiodeicat1996/49/24	dékau	Aguaruna	experto	Castellano	adj.|s.
wipiodeicat1996/49/24	dékau	Aguaruna	conocedor	Castellano	adj.|s.
wipiodeicat1996/49/25	dekéemat	Aguaruna	golpearse con fuerza	Castellano	v.
wipiodeicat1996/49/25	dekéemat	Aguaruna	chancarse (pop.)	Castellano	v.
wipiodeicat1996/49/26	dekéet	Aguaruna	moler	Castellano	v.
wipiodeicat1996/49/26	dekéet	Aguaruna	machucar	Castellano	v.
wipiodeicat1996/49/26	dekéet	Aguaruna	triturar	Castellano	v.
wipiodeicat1996/49/26	dekéet	Aguaruna	chancar	Castellano	v.
wipiodeicat1996/49/26	dekéet	Aguaruna	ganar	Castellano	v.
wipiodeicat1996/49/27	depétmakbau	Aguaruna	victoria	Castellano	s.
wipiodeicat1996/49/28	depétmat	Aguaruna	ganar	Castellano	v.
wipiodeicat1996/49/28	depétmat	Aguaruna	triunfar	Castellano	v.
wipiodeicat1996/49/28	depétmat	Aguaruna	vencer	Castellano	v.
wipiodeicat1996/49/28	depétmat	Aguaruna	salir victorioso	Castellano	v.
wipiodeicat1996/49/29	depétut	Aguaruna	vencer	Castellano	v.
wipiodeicat1996/49/29	depétut	Aguaruna	dominar a otro	Castellano	v.
wipiodeicat1996/49/29	depétut	Aguaruna	ganar	Castellano	v.
wipiodeicat1996/49/29	depétut	Aguaruna	lograr ganar	Castellano	v.
wipiodeicat1996/49/29	depétut	Aguaruna	llevar ventaja	Castellano	v.
wipiodeicat1996/49/30	détut	Aguaruna	extender una soga para que alguien suba	Castellano	v.
wipiodeicat1996/49/31	détse	Aguaruna	deformado	Castellano	adj.
wipiodeicat1996/49/31	détse	Aguaruna	desfigurado	Castellano	adj.
wipiodeicat1996/49/31	détse	Aguaruna	anormal	Castellano	adj.
wipiodeicat1996/49/31	détse	Aguaruna	malcriado	Castellano	adj.
wipiodeicat1996/49/32	detsép	Aguaruna	pecho	Castellano	s.
wipiodeicat1996/49/32	detsépe	Aguaruna	pecho	Castellano	s.
wipiodeicat1996/49/33	detsepét	Aguaruna	darse de empujones (con el pecho)	Castellano	v.
wipiodeicat1996/49/33	detsepét	Aguaruna	recibir la pelota con el pecho	Castellano	v.
wipiodeicat1996/49/33	detsepét	Aguaruna	hacer chocar el pecho contra algo	Castellano	v.
wipiodeicat1996/49/34	detsépmat	Aguaruna	ponerse de frente	Castellano	v.
wipiodeicat1996/49/35	déwa	Aguaruna	brilloso	Castellano	adj.
wipiodeicat1996/49/35	déwa	Aguaruna	esplenderoso	Castellano	adj.
wipiodeicat1996/49/35	déwa	Aguaruna	refulgente	Castellano	adj.
wipiodeicat1996/49/35	déwa	Aguaruna	centelleante	Castellano	adj.
wipiodeicat1996/49/37	dewakbáu	Aguaruna	equivocación	Castellano	s.|adj.
wipiodeicat1996/49/37	dewakbáu	Aguaruna	error	Castellano	s.|adj.
wipiodeicat1996/49/37	dewakbáu	Aguaruna	errata	Castellano	s.|adj.
wipiodeicat1996/49/37	dewakbáu	Aguaruna	equivocado	Castellano	s.|adj.
wipiodeicat1996/49/37	dewakbáu	Aguaruna	errado	Castellano	s.|adj.
wipiodeicat1996/49/38	dewákchamu	Aguaruna	correcto	Castellano	adj.
wipiodeicat1996/49/39	dewákchau	Aguaruna	prudente	Castellano	adj.
wipiodeicat1996/49/39	dewákchau	Aguaruna	cuerdo	Castellano	adj.
wipiodeicat1996/49/39	dewákchau	Aguaruna	sensato	Castellano	adj.
wipiodeicat1996/49/39	dewákchau	Aguaruna	juicioso	Castellano	adj.
wipiodeicat1996/49/39	dewákchau	Aguaruna	exacto	Castellano	adj.
wipiodeicat1996/49/39	dewákchau	Aguaruna	seguro	Castellano	adj.
wipiodeicat1996/49/39	dewákchau	Aguaruna	infalible	Castellano	adj.
wipiodeicat1996/49/39	dewákchu	Aguaruna	prudente	Castellano	adj.
wipiodeicat1996/49/39	dewákchu	Aguaruna	cuerdo	Castellano	adj.
wipiodeicat1996/49/39	dewákchu	Aguaruna	sensato	Castellano	adj.
wipiodeicat1996/49/39	dewákchu	Aguaruna	juicioso	Castellano	adj.
wipiodeicat1996/49/39	dewákchu	Aguaruna	exacto	Castellano	adj.
wipiodeicat1996/49/39	dewákchu	Aguaruna	seguro	Castellano	adj.
wipiodeicat1996/49/39	dewákchu	Aguaruna	infalible	Castellano	adj.
wipiodeicat1996/49/39	dewáchu	Aguaruna	prudente	Castellano	adj.
wipiodeicat1996/49/39	dewáchu	Aguaruna	cuerdo	Castellano	adj.
wipiodeicat1996/49/39	dewáchu	Aguaruna	sensato	Castellano	adj.
wipiodeicat1996/49/39	dewáchu	Aguaruna	juicioso	Castellano	adj.
wipiodeicat1996/49/39	dewáchu	Aguaruna	exacto	Castellano	adj.
wipiodeicat1996/49/39	dewáchu	Aguaruna	seguro	Castellano	adj.
wipiodeicat1996/49/39	dewáchu	Aguaruna	infalible	Castellano	adj.
wipiodeicat1996/49/40	dewámtikat	Aguaruna	desorientar	Castellano	v.
wipiodeicat1996/49/40	dewámtikat	Aguaruna	hacer equivocar o fallar a alguien	Castellano	v.
wipiodeicat1996/49/40	dewámtikat	Aguaruna	hacer confundir	Castellano	v.
wipiodeicat1996/50/2	dewát	Aguaruna	equivocarse	Castellano	v.
wipiodeicat1996/50/2	dewát	Aguaruna	equivocar	Castellano	v.
wipiodeicat1996/50/2	dewát	Aguaruna	fallar	Castellano	v.
wipiodeicat1996/50/2	dewát	Aguaruna	errar	Castellano	v.
wipiodeicat1996/50/2	dewát	Aguaruna	cometer un error	Castellano	v.
wipiodeicat1996/50/2	dewát	Aguaruna	tartamudear	Castellano	v.
wipiodeicat1996/50/3	dewáu	Aguaruna	tartamudo	Castellano	adj.
wipiodeicat1996/50/4	díich	Aguaruna	tío materno (hermano de la madre)	Castellano	s.
wipiodeicat1996/50/4	díichi	Aguaruna	tío materno (hermano de la madre)	Castellano	s.
wipiodeicat1996/50/5	díigshap	Aguaruna	especie de pájaro	Castellano	s.
wipiodeicat1996/50/5	díigshapi	Aguaruna	especie de pájaro	Castellano	s.
wipiodeicat1996/50/6	diimát	Aguaruna	abrir los ojos	Castellano	v.
wipiodeicat1996/50/6	diimát	Aguaruna	mirar	Castellano	v.
wipiodeicat1996/50/6	niimát	Aguaruna	abrir los ojos	Castellano	v.
wipiodeicat1996/50/6	niimát	Aguaruna	mirar	Castellano	v.
wipiodeicat1996/50/7	díimchau	Aguaruna	que todavía abre sus ojos	Castellano	adj.
wipiodeicat1996/50/7	níimchau	Aguaruna	que todavía abre sus ojos	Castellano	adj.
wipiodeicat1996/50/8	diín	Aguaruna	guardián	Castellano	s.
wipiodeicat1996/50/9	diipás	Aguaruna	despacio	Castellano	adv.
wipiodeicat1996/50/9	diipás	Aguaruna	suavemente	Castellano	adv.
wipiodeicat1996/50/9	diipás	Aguaruna	lentamente	Castellano	adv.
wipiodeicat1996/50/9	diipás	Aguaruna	cuidadosamente	Castellano	adv.
wipiodeicat1996/50/10	díipataik	Aguaruna	suavemente	Castellano	adv.
wipiodeicat1996/50/10	díipataik	Aguaruna	lentamente	Castellano	adv.
wipiodeicat1996/50/11	díishjimat	Aguaruna	considerar como si fuese tío	Castellano	v.
wipiodeicat1996/50/11	díichjimat	Aguaruna	considerar como si fuese tío	Castellano	v.
wipiodeicat1996/50/12	diíshmig	Aguaruna	tío materno fallecido	Castellano	s.
wipiodeicat1996/50/12	diíchmig	Aguaruna	tío materno fallecido	Castellano	s.
wipiodeicat1996/50/13	diít	Aguaruna	ver	Castellano	v.
wipiodeicat1996/50/13	diít	Aguaruna	observar	Castellano	v.
wipiodeicat1996/50/13	diít	Aguaruna	mirar	Castellano	v.
wipiodeicat1996/50/13	diít	Aguaruna	contemplar	Castellano	v.
wipiodeicat1996/50/13	diít	Aguaruna	manejar	Castellano	v.
wipiodeicat1996/50/13	diít	Aguaruna	administrar	Castellano	v.
wipiodeicat1996/50/13	diít	Aguaruna	conducir una empresa o una tienda	Castellano	v.
wipiodeicat1996/50/13	niít	Aguaruna	ver	Castellano	v.
wipiodeicat1996/50/13	niít	Aguaruna	observar	Castellano	v.
wipiodeicat1996/50/13	niít	Aguaruna	mirar	Castellano	v.
wipiodeicat1996/50/13	niít	Aguaruna	contemplar	Castellano	v.
wipiodeicat1996/50/13	niít	Aguaruna	manejar	Castellano	v.
wipiodeicat1996/50/13	niít	Aguaruna	administrar	Castellano	v.
wipiodeicat1996/50/13	niít	Aguaruna	conducir una empresa o una tienda	Castellano	v.
wipiodeicat1996/50/14	ejéeja diít	Aguaruna	fijarse bien en una persona o cosa	Castellano	
wipiodeicat1996/50/14	ejéeja diít	Aguaruna	tratar de conocer profundamente	Castellano	
wipiodeicat1996/50/15	jasá diít	Aguaruna	fijarse	Castellano	
wipiodeicat1996/50/15	jasá diít	Aguaruna	observar con mucha atención	Castellano	
wipiodeicat1996/50/16	dijái	Aguaruna	frente	Castellano	s.
wipiodeicat1996/50/16	nijái	Aguaruna	frente	Castellano	s.
wipiodeicat1996/50/17	dijaíp	Aguaruna	suri chico de color amarillo	Castellano	s.
wipiodeicat1996/50/18	dijayít	Aguaruna	chocarse con la frente	Castellano	v.
wipiodeicat1996/50/19	dijígmat	Aguaruna	tener relaciones sexuales	Castellano	v.
wipiodeicat1996/50/19	dijígmat	Aguaruna	hacer el amor	Castellano	v.
wipiodeicat1996/50/19	dijígmat	Aguaruna	tener coito	Castellano	v.
