@date: 2014-06-26
@url: http://www.quanthistling.info/data/source/larson1966/dictionary-1-90.html
@source_title: Vocabulario Aguaruna de Amazonas
@source_author: Larson, Mildred L.
@source_year: 1966
QLCID	HEAD	HEAD_DOCULECT	TRANSLATION	TRANSLATION_DOCULECT	POS
larson1966/22/2	émamkemat	Aguaruna	pausar	Castellano	
larson1966/22/2	émamkemat	Aguaruna	hacer con cuidado	Castellano	
larson1966/22/3	emamkés	Aguaruna	con paciencia	Castellano	
larson1966/22/3	emamkés	Aguaruna	con cuidado	Castellano	
larson1966/22/4	é̱mapchau	Aguaruna	feo	Castellano	
larson1966/22/5	e̱é̱mat	Aguaruna	adelantar	Castellano	
larson1966/22/5	e̱é̱mat	Aguaruna	ir delante	Castellano	
larson1966/22/5	e̱é̱mat	Aguaruna	avanzar	Castellano	
larson1966/22/5	e̱é̱mat	Aguaruna	llevar	Castellano	
larson1966/22/5	e̱é̱mat	Aguaruna	guiar	Castellano	
larson1966/22/5	e̱é̱mat	Aguaruna	conducir	Castellano	
larson1966/22/6	éme anenmámat	Aguaruna	orgullo	Castellano	
larson1966/22/7	emegkáut	Aguaruna	perder	Castellano	
larson1966/22/7	emegkáut	Aguaruna	desvanecer	Castellano	
larson1966/22/8	émemat	Aguaruna	orgullo	Castellano	
larson1966/22/8	émemat	Aguaruna	hablar con orgullo	Castellano	
larson1966/22/9	émemau	Aguaruna	orgulloso	Castellano	
larson1966/22/10	eménamu	Aguaruna	ajustado	Castellano	
larson1966/22/11	eménat	Aguaruna	apretar	Castellano	
larson1966/22/11	eménat	Aguaruna	ajustar	Castellano	
larson1966/22/11	eménat	Aguaruna	mantenerse estacionario	Castellano	
larson1966/22/12	e̱menát	Aguaruna	disminuir	Castellano	
larson1966/22/13	emenáut	Aguaruna	quitar	Castellano	
larson1966/22/13	emenáut	Aguaruna	retirarse	Castellano	
larson1966/22/14	eméset	Aguaruna	dañar	Castellano	
larson1966/22/14	eméset	Aguaruna	arruinar	Castellano	
larson1966/22/15	emétjashmin	Aguaruna	inquietud	Castellano	
larson1966/22/16	emétmamjau	Aguaruna	establecerse en un sitio	Castellano	
larson1966/22/17	emétnat	Aguaruna	afirmarse	Castellano	
larson1966/22/17	emétnat	Aguaruna	asegurar	Castellano	
larson1966/22/17	emétnat	Aguaruna	sostener	Castellano	
larson1966/22/17	emétnat	Aguaruna	afirmar	Castellano	
larson1966/22/18	emétut	Aguaruna	detener	Castellano	
larson1966/22/18	emétut	Aguaruna	sostener	Castellano	
larson1966/22/18	emétut	Aguaruna	asegurar	Castellano	
larson1966/22/18	emétut	Aguaruna	amarrar seguramente	Castellano	
larson1966/22/19	émkau	Aguaruna	avanzado	Castellano	
larson1966/22/19	émkau	Aguaruna	mayor de edad	Castellano	
larson1966/22/19	émkau	Aguaruna	mejor	Castellano	
larson1966/22/20	empekú̱	Aguaruna	sordo	Castellano	
larson1966/22/21	émtikut	Aguaruna	difundir	Castellano	
larson1966/22/22	e̱é̱mtin	Aguaruna	delante de	Castellano	
larson1966/22/23	enémat	Aguaruna	saludo especial (ceremonia con lanza)	Castellano	
larson1966/22/24	énet	Aguaruna	quitar olla del fuego	Castellano	
larson1966/22/25	enkét	Aguaruna	teñir	Castellano	
larson1966/22/25	enkét	Aguaruna	cargar escopeta	Castellano	
larson1966/22/26	éntsa	Aguaruna	quebrada	Castellano	
larson1966/22/26	éntsa	Aguaruna	arroyo	Castellano	
larson1966/22/27	entsamát	Aguaruna	montar	Castellano	
larson1966/22/28	entsát	Aguaruna	cargar en espalda	Castellano	
larson1966/22/29	eép	Aguaruna	una verdura silvestre	Castellano	
larson1966/22/30	epégtunit	Aguaruna	paz	Castellano	
larson1966/22/31	épemuk	Aguaruna	diafragma	Castellano	
larson1966/22/32	epénat	Aguaruna	cerrar	Castellano	
larson1966/22/32	epénat	Aguaruna	encerrar	Castellano	
larson1966/23/1	epéntuch	Aguaruna	tarántula	Castellano	
larson1966/23/2	esájam	Aguaruna	largo	Castellano	
larson1966/23/2	esájam	Aguaruna	alto (tamaño)	Castellano	
larson1966/23/3	ésaji̱	Aguaruna	pináculo	Castellano	
larson1966/23/3	ésaji̱	Aguaruna	viga	Castellano	
larson1966/23/4	ésaji̱ dukúgbau	Aguaruna	cumbrera de la casa	Castellano	
larson1966/23/4	ésaji̱ dukúgbau	Aguaruna	cumba	Castellano	
larson1966/23/5	esakáut	Aguaruna	limpiar manchas	Castellano	
larson1966/23/5	esakáut	Aguaruna	borrar	Castellano	
larson1966/23/6	esakáutai	Aguaruna	borrador	Castellano	
larson1966/23/7	esakú	Aguaruna	quemado	Castellano	
larson1966/23/8	esát	Aguaruna	verano	Castellano	
larson1966/23/8	esát	Aguaruna	quemarse	Castellano	
larson1966/23/8	esát	Aguaruna	morder	Castellano	
larson1966/23/8	esát	Aguaruna	picar	Castellano	
larson1966/23/9	esatú	Aguaruna	masticar comida para los pollitos	Castellano	
larson1966/23/10	esáu	Aguaruna	quemado	Castellano	
larson1966/23/11	esegát	Aguaruna	guiar	Castellano	
larson1966/23/11	esegát	Aguaruna	enderezar	Castellano	
larson1966/23/11	esegát	Aguaruna	rectificar	Castellano	
larson1966/23/11	esegát	Aguaruna	corregir	Castellano	
larson1966/23/12	ésegmat	Aguaruna	mecer	Castellano	
larson1966/23/13	eségmatai	Aguaruna	columpio	Castellano	
larson1966/23/14	eseékagtin	Aguaruna	persona que corrige	Castellano	
larson1966/23/14	eseékagtin	Aguaruna	instructor	Castellano	
larson1966/23/15	eséekau	Aguaruna	persona buena	Castellano	
larson1966/23/16	éesem	Aguaruna	hongos	Castellano	
larson1966/23/17	éeta	Aguaruna	por supuesto	Castellano	
larson1966/23/17	éeta	Aguaruna	cierto	Castellano	
larson1966/23/18	éte	Aguaruna	avispa	Castellano	
larson1966/23/19	eté áuji̱	Aguaruna	aguijón	Castellano	
larson1966/23/20	etégkat	Aguaruna	asignar	Castellano	
larson1966/23/21	etégket	Aguaruna	escoger	Castellano	
larson1966/23/22	etéma	Aguaruna	ortiga	Castellano	
larson1966/23/23	etentút	Aguaruna	introducir	Castellano	
larson1966/23/23	etentút	Aguaruna	tapar	Castellano	
larson1966/23/24	etít	Aguaruna	llevar	Castellano	
larson1966/23/25	etúmat	Aguaruna	transportar	Castellano	
larson1966/23/25	etúmat	Aguaruna	llevar	Castellano	
larson1966/23/26	étsa̱	Aguaruna	sol	Castellano	
larson1966/23/27	étsa̱ akaétai̱	Aguaruna	poniente	Castellano	
larson1966/23/28	étsa̱ akápabau	Aguaruna	tardanza	Castellano	
larson1966/23/29	etsá̱ ákapet	Aguaruna	atardecer	Castellano	
larson1966/23/30	etsá̱ ake̱táiji̱n	Aguaruna	oeste (por donde entra el sol)	Castellano	
larson1966/23/31	étsa̱ dakumkámu̱	Aguaruna	reloj	Castellano	
larson1966/23/32	etsá̱ jíntai̱	Aguaruna	oriente (donde sale el sol)	Castellano	
larson1966/23/32	etsá̱ jíntai̱	Aguaruna	occidente	Castellano	
larson1966/24/1	étsa̱ tajímai̱	Aguaruna	mediodía	Castellano	
larson1966/24/2	étsa̱ wakaní	Aguaruna	rayo del sol	Castellano	
larson1966/24/3	etsagá̱ut	Aguaruna	sanar	Castellano	
larson1966/24/4	etságket	Aguaruna	aplacer	Castellano	
larson1966/24/4	etságket	Aguaruna	consolar	Castellano	
larson1966/24/5	etsáket	Aguaruna	filar	Castellano	
larson1966/24/5	etsáket	Aguaruna	afilar	Castellano	
larson1966/24/5	etsáket	Aguaruna	tajar	Castellano	
larson1966/24/6	etsáktai	Aguaruna	piedra para afilar	Castellano	
larson1966/24/7	etsaámat	Aguaruna	insolar	Castellano	
larson1966/24/8	etsántut	Aguaruna	brillar	Castellano	
larson1966/24/8	etsántut	Aguaruna	luz	Castellano	
larson1966/24/9	etsánu anát	Aguaruna	solear	Castellano	
larson1966/24/10	etsapét	Aguaruna	pasar algo por un hueco	Castellano	
larson1966/24/11	etsát	Aguaruna	pelar yuca o plátanos	Castellano	
larson1966/24/12	étse	Aguaruna	semillas rojas que se usan para hacer collares	Castellano	
larson1966/24/13	etseegkét	Aguaruna	repartir	Castellano	
larson1966/24/14	etségmitkat	Aguaruna	hacer declarar	Castellano	
larson1966/24/15	etségtau	Aguaruna	intérprete	Castellano	
larson1966/24/16	etségtumat	Aguaruna	confesar	Castellano	
larson1966/24/17	etségtut	Aguaruna	acusar	Castellano	
larson1966/24/18	etséjin	Aguaruna	avisador	Castellano	
larson1966/24/18	etséjin	Aguaruna	acusador	Castellano	
larson1966/24/19	etséju̱t	Aguaruna	dar noticia	Castellano	
larson1966/24/19	etséju̱t	Aguaruna	anunciar	Castellano	
larson1966/24/19	etséju̱t	Aguaruna	testificar	Castellano	
larson1966/24/19	etséju̱t	Aguaruna	acusar	Castellano	
larson1966/24/20	étseket	Aguaruna	estrellar	Castellano	
larson1966/24/21	étset	Aguaruna	calentar líquido	Castellano	
larson1966/24/22	etsét	Aguaruna	cerrar los dientes	Castellano	
larson1966/24/23	íi	Aguaruna	nosotros	Castellano	
larson1966/24/24	íi pujút	Aguaruna	costumbre	Castellano	
larson1966/24/25	ichichít	Aguaruna	dar fuerza	Castellano	
larson1966/24/25	ichichít	Aguaruna	abastecer	Castellano	
larson1966/24/25	ichichít	Aguaruna	fortalecer	Castellano	
larson1966/24/26	ichíchkagtin	Aguaruna	consolador	Castellano	
larson1966/24/26	ichíchkagtin	Aguaruna	reforzador	Castellano	
larson1966/24/27	ichíchtuju̱	Aguaruna	satisfacer a hambrientos	Castellano	
larson1966/24/28	ichikiít	Aguaruna	hacer cosquillas	Castellano	
larson1966/24/29	ichínak	Aguaruna	olla de arcilla	Castellano	
larson1966/24/30	ichínkau	Aguaruna	roto	Castellano	
larson1966/24/31	ichi̱í̱t	Aguaruna	romper cosas	Castellano	
larson1966/24/32	idái	Aguaruna	lengua	Castellano	
larson1966/24/33	idatsát	Aguaruna	avergonzar	Castellano	
larson1966/24/34	idáu̱k	Aguaruna	camote	Castellano	
larson1966/25/1	idayát	Aguaruna	dejar de hacer	Castellano	
larson1966/25/1	idayát	Aguaruna	dejar de admitir	Castellano	
larson1966/25/2	í̱gku̱	Aguaruna	contra	Castellano	
larson1966/25/3	ígkut	Aguaruna	salir al encuentro	Castellano	
larson1966/25/3	ígkut	Aguaruna	encontrar en camino	Castellano	
larson1966/25/4	íja	Aguaruna	excremento	Castellano	
larson1966/25/4	íja	Aguaruna	heces	Castellano	
larson1966/25/5	íja̱g	Aguaruna	pasajero	Castellano	
larson1966/25/5	íja̱g	Aguaruna	visitante	Castellano	
larson1966/25/5	íja̱g	Aguaruna	huésped	Castellano	
larson1966/25/6	ijá̱gka kaji̱i̱tai	Aguaruna	hotel	Castellano	
larson1966/25/7	ijágmat	Aguaruna	ayunar	Castellano	
larson1966/25/8	ijajút	Aguaruna	visitar	Castellano	
larson1966/25/9	i̱ják	Aguaruna	paseo	Castellano	
larson1966/25/10	ijakít	Aguaruna	mancha	Castellano	
larson1966/25/10	ijakít	Aguaruna	manchar	Castellano	
larson1966/25/10	ijakít	Aguaruna	teñir	Castellano	
larson1966/25/11	ijákmamjau	Aguaruna	oxidado	Castellano	
larson1966/25/12	ijakút	Aguaruna	romper	Castellano	
larson1966/25/13	i̱ját	Aguaruna	paseo	Castellano	
larson1966/25/13	i̱ját	Aguaruna	pasear	Castellano	
larson1966/25/13	i̱ját	Aguaruna	visitar	Castellano	
larson1966/25/14	ijiámu̱	Aguaruna	paquete	Castellano	
larson1966/25/15	ijiigkéa	Aguaruna	tocón	Castellano	
larson1966/25/16	ijigkúish	Aguaruna	cera de oreja	Castellano	
larson1966/25/17	ijínat	Aguaruna	destruir	Castellano	
larson1966/25/17	ijínat	Aguaruna	consumir	Castellano	
larson1966/25/18	ijít	Aguaruna	envolver	Castellano	
larson1966/25/19	íju	Aguaruna	cogollo de palmera	Castellano	
larson1966/25/20	ijú̱mat	Aguaruna	montón	Castellano	
larson1966/25/20	ijú̱mat	Aguaruna	amontonar	Castellano	
larson1966/25/21	ijú̱mdagat	Aguaruna	solidaridad	Castellano	
larson1966/25/22	ijúminu	Aguaruna	pollito que rompe su cascarón	Castellano	
larson1966/25/23	ijúmjam	Aguaruna	montón	Castellano	
larson1966/25/24	ijúnat	Aguaruna	grupo	Castellano	
larson1966/25/24	ijúnat	Aguaruna	juntar	Castellano	
larson1966/25/25	ijúnit	Aguaruna	atropellar	Castellano	
larson1966/25/25	ijúnit	Aguaruna	golpearse	Castellano	
larson1966/25/26	ijús	Aguaruna	cerca	Castellano	
larson1966/25/27	íjut	Aguaruna	chocar	Castellano	
larson1966/25/27	íjut	Aguaruna	golpear	Castellano	
larson1966/25/27	íjut	Aguaruna	hincar	Castellano	
larson1966/25/27	íjut	Aguaruna	pinchar	Castellano	
larson1966/25/27	íjut	Aguaruna	exprimir	Castellano	
larson1966/25/28	í̱jut	Aguaruna	contribuir	Castellano	
larson1966/25/28	í̱jut	Aguaruna	añadir	Castellano	
larson1966/25/28	í̱jut	Aguaruna	agregar	Castellano	
larson1966/25/28	í̱jut	Aguaruna	adición	Castellano	
larson1966/25/29	ijutái	Aguaruna	batidor	Castellano	
larson1966/25/30	í̱ju̱tkau	Aguaruna	vecino	Castellano	
larson1966/25/31	ijú̱tut	Aguaruna	participar en la comida	Castellano	
larson1966/25/32	iká̱	Aguaruna	lejano	Castellano	
larson1966/25/33	iká kái̱	Aguaruna	prima de mujer	Castellano	
larson1966/25/34	iká úba	Aguaruna	primo de mujer	Castellano	
larson1966/25/34	iká úba	Aguaruna	prima de hombre	Castellano	
larson1966/25/35	iká yatsút	Aguaruna	primo de hombre	Castellano	
larson1966/25/36	iíka nugkút	Aguaruna	poner al revés la ropa	Castellano	
larson1966/26/1	íkag	Aguaruna	lejos	Castellano	
larson1966/26/2	ikagát	Aguaruna	secar carne	Castellano	
larson1966/26/3	ikágmat	Aguaruna	adulterar	Castellano	
larson1966/26/4	ikagnát	Aguaruna	apagar la luz	Castellano	
larson1966/26/5	ikajiít	Aguaruna	fermentar	Castellano	
larson1966/26/6	ikájut	Aguaruna	traición	Castellano	
larson1966/26/6	ikájut	Aguaruna	traicionar	Castellano	
larson1966/26/7	íkam	Aguaruna	monte	Castellano	
larson1966/26/7	íkam	Aguaruna	montaña	Castellano	
larson1966/26/7	íkam	Aguaruna	bosque	Castellano	
larson1966/26/8	íkam ya̱wá̱	Aguaruna	tigre	Castellano	
larson1966/26/9	ikámat	Aguaruna	prestar	Castellano	
larson1966/26/10	íikamu	Aguaruna	revés	Castellano	
larson1966/26/11	ikapáut	Aguaruna	prender fuego	Castellano	
larson1966/26/11	ikapáut	Aguaruna	hacer candela	Castellano	
larson1966/26/11	ikapáut	Aguaruna	encender	Castellano	
larson1966/26/12	íkat	Aguaruna	reunir	Castellano	
larson1966/26/12	íkat	Aguaruna	hacer nudos	Castellano	
larson1966/26/12	íkat	Aguaruna	atar	Castellano	
larson1966/26/12	íkat	Aguaruna	unir	Castellano	
larson1966/26/13	ikatít	Aguaruna	transportar en canoa	Castellano	
larson1966/26/14	ikatsút	Aguaruna	endurar	Castellano	
larson1966/26/14	ikatsút	Aguaruna	hacer duro	Castellano	
larson1966/26/15	ikáunmat	Aguaruna	traerlos	Castellano	
larson1966/26/16	iká̱uwet	Aguaruna	aumentar	Castellano	
larson1966/26/16	iká̱uwet	Aguaruna	engrandecer	Castellano	
larson1966/26/17	iki̱ámat	Aguaruna	anublar el cielo	Castellano	
larson1966/26/17	iki̱ámat	Aguaruna	ocultarse	Castellano	
larson1966/26/18	ikích	Aguaruna	vientre	Castellano	
larson1966/26/18	ikích	Aguaruna	cintura	Castellano	
larson1966/26/18	ikích	Aguaruna	entrañas	Castellano	
larson1966/26/19	ikígmat	Aguaruna	lavar las manos	Castellano	
larson1966/26/20	íkinbau	Aguaruna	alternación	Castellano	
larson1966/26/21	ikíntut	Aguaruna	faltar	Castellano	
larson1966/26/21	ikíntut	Aguaruna	ausentarse	Castellano	
larson1966/26/21	ikíntut	Aguaruna	vacación	Castellano	
larson1966/26/22	ikiyámjau	Aguaruna	mal tiempo	Castellano	
larson1966/26/23	íkmat	Aguaruna	vengarse	Castellano	
larson1966/26/24	íikut	Aguaruna	rebuscar	Castellano	
larson1966/26/25	imá	Aguaruna	tanto	Castellano	
larson1966/26/25	imá	Aguaruna	más	Castellano	
larson1966/26/26	íma	Aguaruna	garza blanca	Castellano	
larson1966/26/26	íma	Aguaruna	cigüeña	Castellano	
larson1966/26/27	imáchik	Aguaruna	poco	Castellano	
larson1966/26/28	imágkut	Aguaruna	desconocer	Castellano	
larson1966/27/1	imágnis	Aguaruna	tranquilamente	Castellano	
larson1966/27/2	imájat	Aguaruna	engordar	Castellano	
larson1966/27/3	imán	Aguaruna	bastante	Castellano	
larson1966/27/3	imán	Aguaruna	mucho	Castellano	
larson1966/27/4	ímanai	Aguaruna	interesante	Castellano	
larson1966/27/5	imaánat	Aguaruna	trastornarse	Castellano	
larson1966/27/6	ímanchauch	Aguaruna	sencillo	Castellano	
larson1966/27/7	ímanisag	Aguaruna	lo mismo	Castellano	
larson1966/27/7	ímanisag	Aguaruna	conforme	Castellano	
larson1966/27/8	imánjau	Aguaruna	trastornado	Castellano	
larson1966/27/9	imánku	Aguaruna	equivocado	Castellano	
larson1966/27/9	imánku	Aguaruna	desconosido	Castellano	
larson1966/27/10	imáat	Aguaruna	bañar	Castellano	
larson1966/27/11	imátikas	Aguaruna	así	Castellano	
larson1966/27/11	imátikas	Aguaruna	conforme	Castellano	
larson1966/27/11	imátikas	Aguaruna	perfecto	Castellano	
larson1966/27/11	imátikas	Aguaruna	correcto	Castellano	
larson1966/27/11	imátikas	Aguaruna	exactamente	Castellano	
larson1966/27/11	imátikas	Aguaruna	claramente	Castellano	
larson1966/27/12	ímatut	Aguaruna	bulla	Castellano	
larson1966/27/12	ímatut	Aguaruna	ruido	Castellano	
larson1966/27/13	ímau	Aguaruna	lejos	Castellano	
larson1966/27/14	ímik pujáu	Aguaruna	nausea	Castellano	
larson1966/27/15	iminjáu	Aguaruna	suave	Castellano	
larson1966/27/15	iminjáu	Aguaruna	blando	Castellano	
larson1966/27/16	ímum	Aguaruna	hinchazón	Castellano	
larson1966/27/16	ímum	Aguaruna	tumor	Castellano	
larson1966/27/17	ímut	Aguaruna	vomitar	Castellano	
larson1966/27/17	ímut	Aguaruna	hinchar	Castellano	
larson1966/27/17	ímut	Aguaruna	vómito	Castellano	
larson1966/27/18	ínagesag	Aguaruna	más	Castellano	
larson1966/27/19	inágkat	Aguaruna	pasar	Castellano	
larson1966/27/19	inágkat	Aguaruna	hacer pasar	Castellano	
larson1966/27/20	inágnakchamu	Aguaruna	interminable	Castellano	
larson1966/27/21	inágnamu	Aguaruna	último	Castellano	
larson1966/27/21	inágnamu	Aguaruna	clausura	Castellano	
larson1966/27/22	inajú̱t	Aguaruna	preparar comida	Castellano	
larson1966/27/22	inajú̱t	Aguaruna	cocinar	Castellano	
larson1966/27/23	inák	Aguaruna	especie de árbol	Castellano	
larson1966/27/24	ínak	Aguaruna	peón	Castellano	
larson1966/27/25	inákmat	Aguaruna	señal	Castellano	
larson1966/27/25	inákmat	Aguaruna	demostrar	Castellano	
larson1966/27/26	ináktut	Aguaruna	mostrar	Castellano	
larson1966/27/27	inámat	Aguaruna	reinar	Castellano	
larson1966/27/27	inámat	Aguaruna	mandar a otro	Castellano	
larson1966/27/28	inampút	Aguaruna	agrandar	Castellano	
larson1966/27/29	inámtaiji̱	Aguaruna	reino	Castellano	
larson1966/27/29	inámtaiji̱	Aguaruna	su poder	Castellano	
larson1966/27/30	inán	Aguaruna	enano	Castellano	
larson1966/27/31	inanát	Aguaruna	hacer volar	Castellano	
larson1966/27/31	inanát	Aguaruna	endurar	Castellano	
larson1966/27/32	ináanjut	Aguaruna	hacer doler	Castellano	
larson1966/27/33	inánmat	Aguaruna	suspender	Castellano	
larson1966/27/33	inánmat	Aguaruna	flotar	Castellano	
larson1966/27/34	inantút	Aguaruna	levantar	Castellano	
larson1966/27/34	inantút	Aguaruna	alzar	Castellano	
larson1966/27/35	ínat	Aguaruna	mandar a hacer	Castellano	
larson1966/27/35	ínat	Aguaruna	mandar a trabajar	Castellano	
larson1966/27/36	inatsáut	Aguaruna	avergonzarlo	Castellano	
larson1966/27/37	ínchi	Aguaruna	camote	Castellano	
larson1966/28/1	inigkát	Aguaruna	terminar de hacer	Castellano	
larson1966/28/2	inímat	Aguaruna	preguntar	Castellano	
larson1966/28/2	inímat	Aguaruna	averiguar	Castellano	
larson1966/28/2	inímat	Aguaruna	investigar	Castellano	
larson1966/28/3	inimpáut	Aguaruna	calentar	Castellano	
larson1966/28/4	ininát	Aguaruna	machucar	Castellano	
larson1966/28/4	ininát	Aguaruna	contundir	Castellano	
larson1966/28/4	ininát	Aguaruna	pellizcar	Castellano	
larson1966/28/4	ininát	Aguaruna	apretar con la mano	Castellano	
larson1966/28/5	íninmamtai	Aguaruna	ropa interior	Castellano	
larson1966/28/6	ínitak	Aguaruna	adentro	Castellano	
larson1966/28/6	ínitak	Aguaruna	profundo	Castellano	
larson1966/28/7	inítke	Aguaruna	adentro de	Castellano	
larson1966/28/8	intakút	Aguaruna	romper	Castellano	
larson1966/28/9	intásh	Aguaruna	pelo	Castellano	
larson1966/28/9	intásh	Aguaruna	cabello	Castellano	
larson1966/28/10	intaát	Aguaruna	recibir un golpe en la cabeza	Castellano	
larson1966/28/10	intaát	Aguaruna	chocar con la cabeza	Castellano	
larson1966/28/11	iínu	Aguaruna	nuestra	Castellano	
larson1966/28/12	ipagkút	Aguaruna	levantar de la tierra	Castellano	
larson1966/28/13	ipák	Aguaruna	achiote	Castellano	
larson1966/28/14	ipáksumat	Aguaruna	cuatro	Castellano	
larson1966/28/15	ipamát	Aguaruna	trueno	Castellano	
larson1966/28/15	ipamát	Aguaruna	tronar	Castellano	
larson1966/28/16	ipáamat	Aguaruna	invitación	Castellano	
larson1966/28/16	ipáamat	Aguaruna	invitar	Castellano	
larson1966/28/17	ipáamu̱	Aguaruna	invitados	Castellano	
larson1966/28/18	ipaát	Aguaruna	invitar a varias personas	Castellano	
larson1966/28/18	ipaát	Aguaruna	reunir	Castellano	
larson1966/28/19	ípatut	Aguaruna	disparar	Castellano	
larson1966/28/19	ípatut	Aguaruna	tirar con escopeta	Castellano	
larson1966/28/20	ipistát	Aguaruna	hacer huir	Castellano	
larson1966/28/21	ipujú̱t	Aguaruna	hacer salir sangre	Castellano	
larson1966/28/22	ipuknáamu̱	Aguaruna	lo que se cubre con agua ó tierra	Castellano	
larson1966/28/23	ípuknat	Aguaruna	cubrir con agua ó tierra	Castellano	
larson1966/28/23	ípuknat	Aguaruna	enterrar	Castellano	
larson1966/28/24	ipútnat	Aguaruna	sumergirse	Castellano	
larson1966/28/25	ishámat	Aguaruna	tener miedo	Castellano	
larson1966/28/26	ishámtai	Aguaruna	miedo	Castellano	
larson1966/28/27	íshi	Aguaruna	palo con nudos	Castellano	
larson1966/28/28	ishintáut	Aguaruna	despertar	Castellano	
larson1966/28/29	ishíntut	Aguaruna	hacer sonar	Castellano	
larson1966/28/29	ishíntut	Aguaruna	hacer funcionar motores	Castellano	
larson1966/28/30	itájak	Aguaruna	casa vacía	Castellano	
larson1966/28/31	itát	Aguaruna	traer	Castellano	
larson1966/29/1	itátut	Aguaruna	callar	Castellano	
larson1966/29/1	itátut	Aguaruna	silenciar	Castellano	
larson1966/29/2	itiáju̱	Aguaruna	lo que sobra	Castellano	
larson1966/29/2	itiáju̱	Aguaruna	sobrar	Castellano	
larson1966/29/3	itigkía	Aguaruna	culebra coral	Castellano	
larson1966/29/4	itigkiátjamu̱	Aguaruna	abigarrado de color	Castellano	
larson1966/29/5	itínat	Aguaruna	inhalar un líquido	Castellano	
larson1966/29/6	itípak	Aguaruna	falda de hombre	Castellano	
larson1966/29/7	itipjút	Aguaruna	poner la falda de hombre	Castellano	
larson1966/29/8	itúg	Aguaruna	adónde	Castellano	
larson1966/29/9	itúgchat	Aguaruna	difícil	Castellano	
larson1966/29/10	itugsáya	Aguaruna	de qué modo	Castellano	
larson1966/29/10	itugsáya	Aguaruna	en qué manera	Castellano	
larson1966/29/10	itugsáya	Aguaruna	cómo	Castellano	
larson1966/29/11	íwaesamek	Aguaruna	algo más	Castellano	
larson1966/29/12	iwágak	Aguaruna	demás	Castellano	
larson1966/29/13	iwágduwe	Aguaruna	bromista	Castellano	
larson1966/29/14	iwagkáut	Aguaruna	hacer más ancho	Castellano	
larson1966/29/14	iwagkáut	Aguaruna	extender	Castellano	
larson1966/29/15	iwágmamat	Aguaruna	aseada	Castellano	
larson1966/29/15	iwágmamat	Aguaruna	asear	Castellano	
larson1966/29/16	iwágmamin	Aguaruna	decente	Castellano	
larson1966/29/17	iwágmamjau	Aguaruna	adornado	Castellano	
larson1966/29/18	iwágsa	Aguaruna	broma	Castellano	
larson1966/29/19	iwágsa adáikamu̱	Aguaruna	apodo	Castellano	
larson1966/29/20	iwágtukmau	Aguaruna	trampa	Castellano	
larson1966/29/21	iwái̱	Aguaruna	primogénito	Castellano	
larson1966/29/22	iwáinat	Aguaruna	presentar	Castellano	
larson1966/29/22	iwáinat	Aguaruna	descubrir	Castellano	
larson1966/29/23	iwáintumat	Aguaruna	atestiguar	Castellano	
larson1966/29/24	iwáintut	Aguaruna	mostrar	Castellano	
larson1966/29/25	iwájamu̱	Aguaruna	bello	Castellano	
larson1966/29/25	iwájamu̱	Aguaruna	hermoso	Castellano	
larson1966/29/25	iwájamu̱	Aguaruna	reparado	Castellano	
larson1966/29/26	iwají̱	Aguaruna	niña del ojo (la imagen humana que a veces se puede percibir en el ojo de una persona)	Castellano	
larson1966/29/26	iwají̱	Aguaruna	gracioso	Castellano	
larson1966/29/26	iwají̱	Aguaruna	chistoso	Castellano	
larson1966/29/27	iwájin	Aguaruna	mecánico	Castellano	
larson1966/29/28	iwájut	Aguaruna	adornar	Castellano	
larson1966/29/28	iwájut	Aguaruna	limpiar	Castellano	
larson1966/29/28	iwájut	Aguaruna	arreglar	Castellano	
larson1966/29/28	iwájut	Aguaruna	componer	Castellano	
larson1966/29/28	iwájut	Aguaruna	limpieza	Castellano	
larson1966/29/28	iwájut	Aguaruna	ornato	Castellano	
larson1966/29/28	iwájut	Aguaruna	aseo	Castellano	
larson1966/29/29	iwáju̱t	Aguaruna	broma	Castellano	
larson1966/29/29	iwáju̱t	Aguaruna	hacer broma	Castellano	
larson1966/29/29	iwáju̱t	Aguaruna	chiste	Castellano	
larson1966/29/30	iwán	Aguaruna	iguana	Castellano	
larson1966/30/1	í̱wanch	Aguaruna	diablo	Castellano	
larson1966/30/1	í̱wanch	Aguaruna	demonio	Castellano	
larson1966/30/2	iwáshit	Aguaruna	ensuciar	Castellano	
larson1966/30/3	iwát	Aguaruna	colgar (arriba)	Castellano	
larson1966/30/3	iwát	Aguaruna	traer los de abajo	Castellano	
larson1966/30/4	iwaá̱ut	Aguaruna	hacer abrir la boca	Castellano	
larson1966/30/5	iwawágtau	Aguaruna	chistoso	Castellano	
larson1966/30/6	iwimát	Aguaruna	mover con los brazos	Castellano	
larson1966/30/7	iwishín	Aguaruna	curandero	Castellano	
larson1966/30/8	i̱ya̱ákbau	Aguaruna	desembocadura del río	Castellano	
larson1966/30/9	iya̱sh	Aguaruna	cuerpo	Castellano	
larson1966/30/10	i̱yá̱ut	Aguaruna	caer	Castellano	
larson1966/30/11	jáchat	Aguaruna	salud	Castellano	
larson1966/30/12	jachitút	Aguaruna	estornudar	Castellano	
larson1966/30/13	jaáchu	Aguaruna	sano	Castellano	
larson1966/30/14	jágke	Aguaruna	mandíbula	Castellano	
larson1966/30/15	jágki	Aguaruna	espina	Castellano	
