@date: 2014-06-26
@url: http://www.quanthistling.info/data/source/pellizaronawech2005/dictionary-112-495.html
@source_title: Chicham Diccionario Shuar-Castellano
@source_author: Pellizaro, P. Siro M. & Náwech, Fausto Oswaldo
@source_year: 2005
QLCID	HEAD	HEAD_DOCULECT	TRANSLATION	TRANSLATION_DOCULECT	POS
pellizaronawech2005/113/22	aápamu	Shuar	embocado	Castellano	ni. na.
pellizaronawech2005/113/22	aápamu	Shuar	embocada	Castellano	ni. na.
pellizaronawech2005/113/22	aápamu	Shuar	la embocadura	Castellano	ni. na.
pellizaronawech2005/113/23	áar	Shuar	voz del mono washi	Castellano	mch.
pellizaronawech2005/113/24	áar	Shuar	abrevar	Castellano	u.
pellizaronawech2005/113/24	áar	Shuar	dar de beber	Castellano	u.
pellizaronawech2005/113/25	umár	Shuar	beber	Castellano	m. (para: tr-ur,tram-ra,t-ra)
pellizaronawech2005/113/25	umár	Shuar	tomar	Castellano	m. (para: tr-ur,tram-ra,t-ra)
pellizaronawech2005/113/25	umur	Shuar	beber	Castellano	m. (para: tr-ur,tram-ra,t-ra)
pellizaronawech2005/113/25	umur	Shuar	tomar	Castellano	m. (para: tr-ur,tram-ra,t-ra)
pellizaronawech2005/113/26	aár	Shuar	escribir	Castellano	
pellizaronawech2005/113/27	a̱as	Shuar	provocar homosexualmente	Castellano	
pellizaronawech2005/113/28	aár	Shuar	escribir	Castellano	u.
pellizaronawech2005/113/29	aákmar	Shuar	escribir	Castellano	um.
pellizaronawech2005/113/29	aákmar	Shuar	rayar	Castellano	um.
pellizaronawech2005/113/30	áarma	Shuar	abrevado	Castellano	ni.na.
pellizaronawech2005/113/30	áarma	Shuar	abrevada	Castellano	ni.na.
pellizaronawech2005/113/30	áarma	Shuar	lo abrevado	Castellano	ni.na.
pellizaronawech2005/113/31	aárma	Shuar	escrito	Castellano	ni. na.
pellizaronawech2005/113/31	aárma	Shuar	escrita	Castellano	ni. na.
pellizaronawech2005/113/31	aárma	Shuar	lo escrito	Castellano	ni. na.
pellizaronawech2005/113/31	aárma	Shuar	la escritura	Castellano	ni. na.
pellizaronawech2005/113/32	aárpaj	Shuar	albahaca (hierba medicinal, cura el mal de estómago)	Castellano	na. ach.
pellizaronawech2005/113/33	a̱as	Shuar	provocar la homosexualidad	Castellano	u.
pellizaronawech2005/113/33	a̱as	Shuar	tener relaciones homosexuales	Castellano	u.
pellizaronawech2005/114/1	aár	Shuar	escribir	Castellano	
pellizaronawech2005/114/2	áar	Shuar	abrevar	Castellano	
pellizaronawech2005/114/3	á̱asma	Shuar	seducido a la homosexualidad	Castellano	ni.na.
pellizaronawech2005/114/3	á̱asma	Shuar	seducida a la homosexualidad	Castellano	ni.na.
pellizaronawech2005/114/3	á̱asma	Shuar	seducción a la homosexualidad	Castellano	ni.na.
pellizaronawech2005/114/4	aásh'	Shuar	trampa	Castellano	na.
pellizaronawech2005/114/4	aásh'	Shuar	conjunto de puntas bien afiladas metidas en un hoyo cubierto	Castellano	na.
pellizaronawech2005/114/4	aásh'	Shuar	para que caiga una presa	Castellano	na.
pellizaronawech2005/114/5	aáshka	Shuar	hacerle la trampa aásh'	Castellano	u.
pellizaronawech2005/114/6	aáshmak	Shuar	hacer la trampa aásh'	Castellano	um.
pellizaronawech2005/114/6	aáshmak	Shuar	colocar punzones en un hoyo	Castellano	um.
pellizaronawech2005/114/6	aáshmak	Shuar	simulándolo para que caiga la presa sobre ellos	Castellano	um.
pellizaronawech2005/114/7	aáshmakma	Shuar	hecha la trampa aásh'	Castellano	ni.na.
pellizaronawech2005/114/7	aáshmakma	Shuar	la hechura de la trampa aásh'	Castellano	ni.na.
pellizaronawech2005/114/8	áachi	Shuar	error	Castellano	
pellizaronawech2005/114/8	áachi	Shuar	me equivoco	Castellano	
pellizaronawech2005/114/8	áachi	Shuar	me corrijo	Castellano	
pellizaronawech2005/114/8	áachi	Shuar	lapsus linguae	Castellano	
pellizaronawech2005/114/9	áatai	Shuar	abrevadero	Castellano	na.
pellizaronawech2005/114/10	aátai	Shuar	pluma	Castellano	na.
pellizaronawech2005/114/10	aátai	Shuar	tiza	Castellano	na.
pellizaronawech2005/114/10	aátai	Shuar	lo que sirve para escribir	Castellano	na.
pellizaronawech2005/114/11	aéjpenmak	Shuar	hacer concebir	Castellano	u.
pellizaronawech2005/114/11	aéjpenmak	Shuar	embarazar	Castellano	u.
pellizaronawech2005/114/11	aéjpenmak	Shuar	poner encinta	Castellano	u.
pellizaronawech2005/114/12	ajápruk	Shuar	concebir	Castellano	m.
pellizaronawech2005/114/12	ajápruk	Shuar	quedar encinta	Castellano	m.
pellizaronawech2005/114/13	aéntsᵘ	Shuar	nombre de varón	Castellano	na.
pellizaronawech2005/114/13	aéntsᵘ	Shuar	persona humana	Castellano	na.
pellizaronawech2005/114/14	aéntsmamra	Shuar	cargar con la culpa	Castellano	m.
pellizaronawech2005/114/14	aéntsmamra	Shuar	cargar con la maldición	Castellano	m.
pellizaronawech2005/114/15	aéntsra	Shuar	vestir a	Castellano	
pellizaronawech2005/114/16	aéntska	Shuar	hacer cargar	Castellano	
pellizaronawech2005/114/17	aéntsmar	Shuar	reponerse	Castellano	m.
pellizaronawech2005/114/17	aéntsmar	Shuar	recuperarse (de una enfermedad o anormalidad)	Castellano	m.
pellizaronawech2005/114/18	aéntsmarma	Shuar	recuperado	Castellano	ni.na.
pellizaronawech2005/114/18	aéntsmarma	Shuar	recuperada	Castellano	ni.na.
pellizaronawech2005/114/18	aéntsmarma	Shuar	recuperación	Castellano	ni.na.
pellizaronawech2005/114/19	aéntska	Shuar	hacer acarrear	Castellano	u.
pellizaronawech2005/114/19	aéntska	Shuar	hacer cargar	Castellano	u.
pellizaronawech2005/114/20	entsak	Shuar	cargar	Castellano	u.
pellizaronawech2005/114/20	entsak	Shuar	acarrear	Castellano	u.
pellizaronawech2005/114/21	aéntsmar	Shuar	reponerse	Castellano	
pellizaronawech2005/114/22	aéntsra	Shuar	vestir	Castellano	
pellizaronawech2005/114/23	aéntsmámra	Shuar	cargar con la culpa	Castellano	
pellizaronawech2005/114/24	aéntskamu	Shuar	cargado	Castellano	ni.na.
pellizaronawech2005/114/24	aéntskamu	Shuar	cargada	Castellano	ni.na.
pellizaronawech2005/114/24	aéntskamu	Shuar	la carga	Castellano	ni.na.
pellizaronawech2005/114/25	aéntskartin	Shuar	que tiene el oficio de hacer cargar	Castellano	na.
pellizaronawech2005/114/26	aéntsra	Shuar	vestirle	Castellano	u.
pellizaronawech2005/114/26	aéntsra	Shuar	ponerle el vestido	Castellano	u.
pellizaronawech2005/114/27	entsar	Shuar	vestirse	Castellano	u.
pellizaronawech2005/114/27	entsar	Shuar	ponerse el vestido	Castellano	u.
pellizaronawech2005/114/28	aéntska	Shuar	hacer cargar	Castellano	
pellizaronawech2005/114/29	aéntsramu	Shuar	vestido	Castellano	ni.na.
pellizaronawech2005/114/29	aéntsramu	Shuar	vestida	Castellano	ni.na.
pellizaronawech2005/114/29	aéntsramu	Shuar	el vestido	Castellano	ni.na.
pellizaronawech2005/114/29	aéntsramu	Shuar	la vestida	Castellano	ni.na.
pellizaronawech2005/114/30	aéntstai	Shuar	pala mecánica	Castellano	na.
pellizaronawech2005/114/30	aéntstai	Shuar	montacargas	Castellano	na.
pellizaronawech2005/114/31	aentstujíntiamu	Shuar	milagro	Castellano	na.
pellizaronawech2005/114/31	aentstujíntiamu	Shuar	lo que no puede el hombre	Castellano	na.
pellizaronawech2005/114/32	aépsa	Shuar	dejar	Castellano	u.
pellizaronawech2005/114/32	aépsa	Shuar	asentar	Castellano	u.
pellizaronawech2005/114/32	aépsa	Shuar	colocar	Castellano	u.
pellizaronawech2005/114/32	aépsa	Shuar	acostar	Castellano	u.
pellizaronawech2005/115/1	tepés	Shuar	acostarse	Castellano	m.
pellizaronawech2005/115/1	tepés	Shuar	tenderse en algo	Castellano	m.
pellizaronawech2005/115/2	aépsamu	Shuar	dejado	Castellano	ni. na.
pellizaronawech2005/115/2	aépsamu	Shuar	dejada	Castellano	ni. na.
pellizaronawech2005/115/2	aépsamu	Shuar	lo dejado	Castellano	ni. na.
pellizaronawech2005/115/3	aésa	Shuar	abrasar	Castellano	u.
pellizaronawech2005/115/3	aésa	Shuar	quemar	Castellano	u.
pellizaronawech2005/115/3	aésa	Shuar	incendiar	Castellano	u.
pellizaronawech2005/115/4	esa	Shuar	quemarse	Castellano	m.
pellizaronawech2005/115/4	esa	Shuar	abrasarse	Castellano	m.
pellizaronawech2005/115/5	aés'	Shuar	hacer morder	Castellano	
pellizaronawech2005/115/6	aésra	Shuar	moler	Castellano	
pellizaronawech2005/115/6	aésra	Shuar	mordiscar	Castellano	
pellizaronawech2005/115/7	aésamu	Shuar	hecho quemar	Castellano	ni. na.
pellizaronawech2005/115/7	aésamu	Shuar	hecha quemar	Castellano	ni. na.
pellizaronawech2005/115/7	aésamu	Shuar	quemadura	Castellano	ni. na.
pellizaronawech2005/115/7	aésamu	Shuar	lo hecho quemar	Castellano	ni. na.
pellizaronawech2005/115/8	aés'	Shuar	hacer morder	Castellano	u.
pellizaronawech2005/115/9	esái	Shuar	morder	Castellano	u.
pellizaronawech2005/115/9	esái	Shuar	mordiscar	Castellano	u.
pellizaronawech2005/115/9	esar	Shuar	morder	Castellano	u.
pellizaronawech2005/115/9	esar	Shuar	mordiscar	Castellano	u.
pellizaronawech2005/115/10	aésa	Shuar	hacer abrasar	Castellano	
pellizaronawech2005/115/11	aésra	Shuar	moler	Castellano	
pellizaronawech2005/115/11	aésra	Shuar	hacer mordiscar	Castellano	
pellizaronawech2005/115/12	aésmia	Shuar	hecho morder	Castellano	ni.na.
pellizaronawech2005/115/12	aésmia	Shuar	hecha morder	Castellano	ni.na.
pellizaronawech2005/115/12	aésmia	Shuar	mordedura (causada)	Castellano	ni.na.
pellizaronawech2005/115/13	aésra	Shuar	moler	Castellano	u.
pellizaronawech2005/115/13	aésra	Shuar	mordiscar	Castellano	u.
pellizaronawech2005/115/13	aésra	Shuar	aciberar	Castellano	u.
pellizaronawech2005/115/14	aésa	Shuar	quemar	Castellano	
pellizaronawech2005/115/14	aésa	Shuar	abrasar	Castellano	
pellizaronawech2005/115/14	aésa	Shuar	incendiar	Castellano	
pellizaronawech2005/115/15	aés'	Shuar	hacer morder	Castellano	
pellizaronawech2005/115/16	aésramu	Shuar	molido	Castellano	ni. na.
pellizaronawech2005/115/16	aésramu	Shuar	molida	Castellano	ni. na.
pellizaronawech2005/115/16	aésramu	Shuar	lo molido	Castellano	ni. na.
pellizaronawech2005/115/16	aésramu	Shuar	la molienda	Castellano	ni. na.
pellizaronawech2005/115/16	aésramu	Shuar	harina	Castellano	ni. na.
pellizaronawech2005/115/17	aéstai	Shuar	molino	Castellano	na.
pellizaronawech2005/115/17	aéstai	Shuar	trapiche	Castellano	na.
pellizaronawech2005/115/18	aétsam	Shuar	nombre de varón	Castellano	na.
pellizaronawech2005/115/19	áet	Shuar	tierno (verde, no maduro)	Castellano	ni.
pellizaronawech2005/115/20	aetaké	Shuar	con anticipación	Castellano	ui.
pellizaronawech2005/115/20	aetaké	Shuar	con antelación	Castellano	ui.
pellizaronawech2005/115/21	aí	Shuar	allá	Castellano	ui.
pellizaronawech2005/115/21	aí	Shuar	ahí	Castellano	ui.
pellizaronawech2005/115/21	aí	Shuar	allí	Castellano	ui.
pellizaronawech2005/115/22	aí̱	Shuar	compañero	Castellano	na.
pellizaronawech2005/115/22	aí̱	Shuar	compañera	Castellano	na.
pellizaronawech2005/115/23	aíaí	Shuar	escarabajo	Castellano	na.
pellizaronawech2005/115/24	aíjia	Shuar	hacer ayunar	Castellano	u.
pellizaronawech2005/115/24	aíjia	Shuar	abstener	Castellano	u.
pellizaronawech2005/115/25	ijiármas	Shuar	ayunar	Castellano	m.
pellizaronawech2005/115/25	ijiármas	Shuar	abstenerse	Castellano	m.
pellizaronawech2005/115/26	aíjra	Shuar	danzar con mákich	Castellano	
pellizaronawech2005/115/27	aíjkiar	Shuar	hacer defecar	Castellano	
pellizaronawech2005/115/28	aíjiamu	Shuar	hecho ayunar	Castellano	ni.na.
pellizaronawech2005/115/28	aíjiamu	Shuar	hecha ayunar	Castellano	ni.na.
pellizaronawech2005/115/28	aíjiamu	Shuar	ayuno	Castellano	ni.na.
pellizaronawech2005/115/29	aíjⁱᵘ	Shuar	nombre de varón	Castellano	na.
pellizaronawech2005/115/30	aíjkiar	Shuar	hacer defecar	Castellano	u.
pellizaronawech2005/115/31	ijiatmar	Shuar	defecar	Castellano	m.
pellizaronawech2005/115/31	ijiatmar	Shuar	cagar	Castellano	m.
pellizaronawech2005/115/32	aíjkiarma	Shuar	hecho defecar	Castellano	ni.na.
pellizaronawech2005/115/32	aíjkiarma	Shuar	hecha defecar	Castellano	ni.na.
pellizaronawech2005/115/32	aíjkiarma	Shuar	estiercol	Castellano	ni.na.
pellizaronawech2005/115/32	aíjkiarma	Shuar	mierda	Castellano	ni.na.
pellizaronawech2005/115/32	aíjkiarma	Shuar	heces	Castellano	ni.na.
pellizaronawech2005/115/33	aíjra	Shuar	danzar con el mákich (con casca- beles en las piernas)	Castellano	u.
pellizaronawech2005/115/34	aíjia	Shuar	hacer ayunar	Castellano	
pellizaronawech2005/115/35	aíjkiar	Shuar	hacer defecar	Castellano	
pellizaronawech2005/115/36	aíjramu	Shuar	danzado	Castellano	ni.na.
pellizaronawech2005/115/36	aíjramu	Shuar	danzada	Castellano	ni.na.
pellizaronawech2005/115/36	aíjramu	Shuar	danza (con cascabeles mákich)	Castellano	ni.na.
pellizaronawech2005/115/37	aík	Shuar	contestar	Castellano	u.
pellizaronawech2005/115/38	aímkia	Shuar	contestar	Castellano	um.
pellizaronawech2005/115/39	áimkia	Shuar	llenar	Castellano	u.
pellizaronawech2005/115/40	á̱ik	Shuar	desnudar	Castellano	
pellizaronawech2005/116/1	á̱ik	Shuar	desnudar	Castellano	u.
pellizaronawech2005/116/2	á̱imiak	Shuar	desnudarse	Castellano	2m.
pellizaronawech2005/116/3	aík	Shuar	contestar	Castellano	
pellizaronawech2005/116/4	aíkma	Shuar	contestado	Castellano	ni.na.
pellizaronawech2005/116/4	aíkma	Shuar	contestada	Castellano	ni.na.
pellizaronawech2005/116/4	aíkma	Shuar	la contestación	Castellano	ni.na.
pellizaronawech2005/116/4	aíkma	Shuar	la respuesta	Castellano	ni.na.
pellizaronawech2005/116/5	á̱ikma	Shuar	desnudado	Castellano	ni.na.
pellizaronawech2005/116/5	á̱ikma	Shuar	desnudada	Castellano	ni.na.
pellizaronawech2005/116/5	á̱ikma	Shuar	desnudo	Castellano	ni.na.
pellizaronawech2005/116/5	á̱ikma	Shuar	desnuda	Castellano	ni.na.
pellizaronawech2005/116/5	á̱ikma	Shuar	lo desnudo	Castellano	ni.na.
pellizaronawech2005/116/5	á̱ikma	Shuar	la desnudez	Castellano	ni.na.
pellizaronawech2005/116/6	aímín	Shuar	contestatario	Castellano	na.
pellizaronawech2005/116/7	áimkia	Shuar	meter(en)	Castellano	um.
pellizaronawech2005/116/7	áimkia	Shuar	llenar	Castellano	um.
pellizaronawech2005/116/7	áimkia	Shuar	abarrotar	Castellano	um.
pellizaronawech2005/116/8	á̱imiak	Shuar	desnudarse	Castellano	
pellizaronawech2005/116/9	aímkia	Shuar	contestar	Castellano	um.
pellizaronawech2005/116/10	áimkiamu	Shuar	llenado	Castellano	ni.na.
pellizaronawech2005/116/10	áimkiamu	Shuar	llenada	Castellano	ni.na.
pellizaronawech2005/116/10	áimkiamu	Shuar	lleno	Castellano	ni.na.
pellizaronawech2005/116/10	áimkiamu	Shuar	llena	Castellano	ni.na.
pellizaronawech2005/116/10	áimkiamu	Shuar	lo llenado	Castellano	ni.na.
pellizaronawech2005/116/10	áimkiamu	Shuar	lo metido	Castellano	ni.na.
pellizaronawech2005/116/10	áimkiamu	Shuar	lo contenido	Castellano	ni.na.
pellizaronawech2005/116/11	aímkiamu	Shuar	contestado	Castellano	ni.na.
pellizaronawech2005/116/11	aímkiamu	Shuar	contestada	Castellano	ni.na.
pellizaronawech2005/116/11	aímkiamu	Shuar	contestación	Castellano	ni.na.
pellizaronawech2005/116/11	aímkiamu	Shuar	respuesta	Castellano	ni.na.
pellizaronawech2005/116/12	áimtai	Shuar	canasto	Castellano	na.
pellizaronawech2005/116/12	áimtai	Shuar	costal	Castellano	na.
pellizaronawech2005/116/12	áimtai	Shuar	tanquero (lo que sirve para llenar)	Castellano	na.
pellizaronawech2005/116/13	aímtai	Shuar	boca (lo que sirve para contestar)	Castellano	na.
pellizaronawech2005/116/14	áinik	Shuar	igual	Castellano	ni. ui.
pellizaronawech2005/116/14	áinik	Shuar	como	Castellano	ni. ui.
pellizaronawech2005/116/14	áinik	Shuar	equivalente	Castellano	ni. ui.
pellizaronawech2005/116/14	áiniu	Shuar	igual	Castellano	ni. ui.
pellizaronawech2005/116/14	áiniu	Shuar	como	Castellano	ni. ui.
pellizaronawech2005/116/14	áiniu	Shuar	equivalente	Castellano	ni. ui.
pellizaronawech2005/116/14	anin	Shuar	igual	Castellano	ni. ui.
pellizaronawech2005/116/14	anin	Shuar	como	Castellano	ni. ui.
pellizaronawech2005/116/14	anin	Shuar	equivalente	Castellano	ni. ui.
pellizaronawech2005/116/14	aniu	Shuar	igual	Castellano	ni. ui.
pellizaronawech2005/116/14	aniu	Shuar	como	Castellano	ni. ui.
pellizaronawech2005/116/14	aniu	Shuar	equivalente	Castellano	ni. ui.
pellizaronawech2005/116/15	júnik	Shuar	así	Castellano	ui.
pellizaronawech2005/116/15	júnik	Shuar	sin cambios	Castellano	ui.
pellizaronawech2005/116/16	aínkia	Shuar	hacer lo mismo	Castellano	u.
pellizaronawech2005/116/16	aínkia	Shuar	hacer así	Castellano	u.
pellizaronawech2005/116/17	ái̱nkia	Shuar	tender	Castellano	
pellizaronawech2005/116/17	ái̱nkia	Shuar	extender	Castellano	
pellizaronawech2005/116/17	ái̱nkia	Shuar	desdoblar	Castellano	
pellizaronawech2005/116/18	aí̱nkia	Shuar	tender(ropa)	Castellano	u.
pellizaronawech2005/116/18	aí̱nkia	Shuar	extender	Castellano	u.
pellizaronawech2005/116/18	aí̱nkia	Shuar	desdo- blar	Castellano	u.
pellizaronawech2005/116/19	aínkia	Shuar	hacer así	Castellano	
pellizaronawech2005/116/19	aítkia	Shuar	hacer así	Castellano	
pellizaronawech2005/116/20	aínkiamu	Shuar	hecho así	Castellano	ni.na.
pellizaronawech2005/116/20	aínkiamu	Shuar	hecha así	Castellano	ni.na.
pellizaronawech2005/116/20	aínkiamu	Shuar	lo hecho así	Castellano	ni.na.
pellizaronawech2005/116/20	aínkiamu	Shuar	su hechura	Castellano	ni.na.
pellizaronawech2005/116/21	aí̱nkiamu	Shuar	tendido	Castellano	ni.na
pellizaronawech2005/116/21	aí̱nkiamu	Shuar	tendida	Castellano	ni.na
pellizaronawech2005/116/21	aí̱nkiamu	Shuar	lo tendido	Castellano	ni.na
pellizaronawech2005/116/22	aíntsank	Shuar	así mismo	Castellano	ni, ui
pellizaronawech2005/116/22	aíntsank	Shuar	de la misma manera	Castellano	ni, ui
pellizaronawech2005/116/22	aíntsank	Shuar	como	Castellano	ni, ui
pellizaronawech2005/116/22	aíntsank	Shuar	igual	Castellano	ni, ui
pellizaronawech2005/116/22	aíntsank	Shuar	equivalente	Castellano	ni, ui
pellizaronawech2005/116/23	nuke	Shuar	como	Castellano	
pellizaronawech2005/116/24	aíntiaku	Shuar	casi igual	Castellano	ni.
pellizaronawech2005/116/24	aíntiaku	Shuar	parecido	Castellano	ni.
pellizaronawech2005/116/25	aí̱ntin	Shuar	con compañero	Castellano	na.
pellizaronawech2005/116/26	aíntiuk	Shuar	cuatro	Castellano	ni.
pellizaronawech2005/116/27	aíntiukpéenkramu	Shuar	cuadrilátero	Castellano	na.
pellizaronawech2005/116/27	aíntiukpéenkramu	Shuar	cuadrado	Castellano	na.
pellizaronawech2005/116/27	aíntiukpéenkramu	Shuar	rectángulo	Castellano	na.
pellizaronawech2005/116/27	aíntiukpéenkramu	Shuar	rombo	Castellano	na.
pellizaronawech2005/116/28	aíntra	Shuar	perseguir	Castellano	u.
pellizaronawech2005/116/29	aíntramu	Shuar	perseguido	Castellano	ni.na.
pellizaronawech2005/116/29	aíntramu	Shuar	perseguida	Castellano	ni.na.
pellizaronawech2005/116/29	aíntramu	Shuar	persecución	Castellano	ni.na.
pellizaronawech2005/116/30	aí̱sa	Shuar	acompañar	Castellano	u.
pellizaronawech2005/116/31	aí̱k	Shuar	desnudar	Castellano	
pellizaronawech2005/116/32	aík	Shuar	contestar	Castellano	
pellizaronawech2005/116/33	aí̱samu	Shuar	acompañado	Castellano	ni.na.
pellizaronawech2005/116/33	aí̱samu	Shuar	acompañada	Castellano	ni.na.
pellizaronawech2005/116/33	aí̱samu	Shuar	el acompañante	Castellano	ni.na.
pellizaronawech2005/116/33	aí̱samu	Shuar	la compañía	Castellano	ni.na.
pellizaronawech2005/116/34	áish	Shuar	esposo	Castellano	na.
pellizaronawech2005/116/34	áish	Shuar	marido	Castellano	na.
pellizaronawech2005/116/35	áishmank	Shuar	hombre	Castellano	na. ni.
pellizaronawech2005/116/35	áishmank	Shuar	varón	Castellano	na. ni.
pellizaronawech2005/116/35	áishmank	Shuar	macho	Castellano	na. ni.
pellizaronawech2005/116/36	áishmanka	Shuar	hacerle hombre	Castellano	u.
pellizaronawech2005/116/37	áishrintin	Shuar	con su esposo	Castellano	na.
pellizaronawech2005/116/37	áishrintin	Shuar	casada	Castellano	na.
pellizaronawech2005/116/38	aítkia	Shuar	hacer así	Castellano	u.
pellizaronawech2005/116/38	aítkia	Shuar	hacer lo mismo	Castellano	u.
pellizaronawech2005/117/1	aítkiamu	Shuar	hecho así	Castellano	ni.na.
pellizaronawech2005/117/1	aítkiamu	Shuar	hecha así	Castellano	ni.na.
pellizaronawech2005/117/1	aítkiamu	Shuar	lo hecho así	Castellano	ni.na.
pellizaronawech2005/117/2	áitkiau	Shuar	que suele hacer así	Castellano	na.
pellizaronawech2005/117/3	aya	Shuar	solo	Castellano	ni. ui.
pellizaronawech2005/117/3	aya	Shuar	solamente	Castellano	ni. ui.
pellizaronawech2005/117/4	níinki	Shuar	él solo	Castellano	
pellizaronawech2005/117/4	níinki	Shuar	por sí solo	Castellano	
pellizaronawech2005/117/5	ayáa	Shuar	ay	Castellano	
pellizaronawech2005/117/5	ayayáu	Shuar	ay	Castellano	
pellizaronawech2005/117/5	ayáu	Shuar	ay	Castellano	
pellizaronawech2005/117/8	ayáip	Shuar	arbusto venenoso	Castellano	na.
pellizaronawech2005/117/9	ayayáu	Shuar	ay	Castellano	
