@date: 2014-06-26
@url: http://www.quanthistling.info/data/source/jakway2008/dictionary-15-125.html
@source_title: Vocabulario Huambisa
@source_author: Jakway, Martha
@source_year: 2008
QLCID	HEAD	HEAD_DOCULECT	TRANSLATION	TRANSLATION_DOCULECT	POS
jakway2008/15/13	achayapin	Huambisa	especie de pájaro comestible de cabeza amarilla	Castellano	
jakway2008/15/14	achika waitkastasa	Huambisa	castigar	Castellano	
jakway2008/15/14	achika waitkamu	Huambisa	castigar	Castellano	
jakway2008/15/14	achika waitkat	Huambisa	castigar	Castellano	
jakway2008/15/15	achikmau	Huambisa	agarrado	Castellano	
jakway2008/15/16	achiktasa	Huambisa	agarrar	Castellano	
jakway2008/15/16	achiktasa	Huambisa	capturar	Castellano	
jakway2008/15/16	achiktasa	Huambisa	sacar chonta	Castellano	
jakway2008/15/16	achiamu	Huambisa	agarrar	Castellano	
jakway2008/15/16	achiamu	Huambisa	capturar	Castellano	
jakway2008/15/16	achiamu	Huambisa	sacar chonta	Castellano	
jakway2008/15/16	achinat	Huambisa	agarrar	Castellano	
jakway2008/15/16	achinat	Huambisa	capturar	Castellano	
jakway2008/15/16	achinat	Huambisa	sacar chonta	Castellano	
jakway2008/15/17	achimtai	Huambisa	agarradera	Castellano	
jakway2008/15/17	achimtai	Huambisa	pasamano	Castellano	
jakway2008/15/17	achimtain	Huambisa	agarradera	Castellano	
jakway2008/15/17	achimtain	Huambisa	pasamano	Castellano	
jakway2008/15/18	achu	Huambisa	aguaje	Castellano	
jakway2008/15/18	achu	Huambisa	chonta (cogollo comestible de varias especies de palmera)	Castellano	
jakway2008/15/18	achun	Huambisa	aguaje	Castellano	
jakway2008/15/18	achun	Huambisa	chonta (cogollo comestible de varias especies de palmera)	Castellano	
jakway2008/15/19	achuratsa	Huambisa	asar	Castellano	
jakway2008/15/19	achuramu	Huambisa	asar	Castellano	
jakway2008/15/19	achurat	Huambisa	asar	Castellano	
jakway2008/15/20	aentskatasa	Huambisa	hacer cargar	Castellano	
jakway2008/15/20	aentskatasa	Huambisa	poner carga a otro	Castellano	
jakway2008/15/20	aentseamu	Huambisa	hacer cargar	Castellano	
jakway2008/15/20	aentseamu	Huambisa	poner carga a otro	Castellano	
jakway2008/15/20	aentsat	Huambisa	hacer cargar	Castellano	
jakway2008/15/20	aentsat	Huambisa	poner carga a otro	Castellano	
jakway2008/15/21	aepsatsa	Huambisa	echar	Castellano	
jakway2008/15/21	aepsatsa	Huambisa	poner echado de lado	Castellano	
jakway2008/15/21	aepeamu	Huambisa	echar	Castellano	
jakway2008/15/21	aepeamu	Huambisa	poner echado de lado	Castellano	
jakway2008/15/21	aepat	Huambisa	echar	Castellano	
jakway2008/15/21	aepat	Huambisa	poner echado de lado	Castellano	
jakway2008/15/22	aet	Huambisa	verde (no maduro)	Castellano	
jakway2008/15/23	agkaiya ete	Huambisa	huairanga (especie de avispa)	Castellano	
jakway2008/15/23	agkaiya eten	Huambisa	huairanga (especie de avispa)	Castellano	
jakway2008/15/24	agkan	Huambisa	independiente	Castellano	
jakway2008/15/24	agkan	Huambisa	libre	Castellano	
jakway2008/15/24	agkan	Huambisa	desocupado	Castellano	
jakway2008/15/25	agkan	Huambisa	libertad	Castellano	
jakway2008/15/25	agkan	Huambisa	espacio	Castellano	
jakway2008/15/25	agkantan	Huambisa	libertad	Castellano	
jakway2008/15/25	agkantan	Huambisa	espacio	Castellano	
jakway2008/15/26	agkan ujukatsa	Huambisa	emancipar	Castellano	
jakway2008/15/26	agkan ujukamu	Huambisa	emancipar	Castellano	
jakway2008/15/26	agkan ujukat	Huambisa	emancipar	Castellano	
jakway2008/15/27	agkanmamtikatasa	Huambisa	librar	Castellano	
jakway2008/15/27	agkanmamtikmau	Huambisa	librar	Castellano	
jakway2008/15/27	agkanmamtikat	Huambisa	librar	Castellano	
jakway2008/15/28	agkanmamu	Huambisa	paz	Castellano	
jakway2008/15/28	agkanmamun	Huambisa	paz	Castellano	
jakway2008/15/29	agkanmattsa	Huambisa	hacer espacio	Castellano	
jakway2008/15/29	agkanmattsa	Huambisa	hacer sitio	Castellano	
jakway2008/15/29	agkanmu	Huambisa	hacer espacio	Castellano	
jakway2008/15/29	agkanmu	Huambisa	hacer sitio	Castellano	
jakway2008/15/29	agkanmat	Huambisa	hacer espacio	Castellano	
jakway2008/15/29	agkanmat	Huambisa	hacer sitio	Castellano	
jakway2008/16/1	agkantu	Huambisa	espacio	Castellano	
jakway2008/16/1	agkantun	Huambisa	espacio	Castellano	
jakway2008/16/2	agkaru	Huambisa	desocupado	Castellano	
jakway2008/16/2	agkaru	Huambisa	libre	Castellano	
jakway2008/16/3	agkaru	Huambisa	desierto	Castellano	
jakway2008/16/3	agkarun	Huambisa	desierto	Castellano	
jakway2008/16/4	agkuajip	Huambisa	especie de abeja	Castellano	
jakway2008/16/4	agkuajpin	Huambisa	especie de abeja	Castellano	
jakway2008/16/5	agkuantai	Huambisa	entre las 3 y las 4 de la tarde	Castellano	
jakway2008/16/6	agsea	Huambisa	anzuelo	Castellano	
jakway2008/16/6	agsean	Huambisa	anzuelo	Castellano	
jakway2008/16/7	aiktasa	Huambisa	responder	Castellano	
jakway2008/16/7	aiktasa	Huambisa	contestar	Castellano	
jakway2008/16/7	aimu	Huambisa	responder	Castellano	
jakway2008/16/7	aimu	Huambisa	contestar	Castellano	
jakway2008/16/7	ait	Huambisa	responder	Castellano	
jakway2008/16/7	ait	Huambisa	contestar	Castellano	
jakway2008/16/8	aimkamu	Huambisa	capacidad	Castellano	
jakway2008/16/8	aimkamun	Huambisa	capacidad	Castellano	
jakway2008/16/9	aimkatasa	Huambisa	llenar	Castellano	
jakway2008/16/9	aimkatasa	Huambisa	hartar	Castellano	
jakway2008/16/9	aimkamu	Huambisa	llenar	Castellano	
jakway2008/16/9	aimkamu	Huambisa	hartar	Castellano	
jakway2008/16/9	aimat	Huambisa	llenar	Castellano	
jakway2008/16/9	aimat	Huambisa	hartar	Castellano	
jakway2008/16/10	aina	Huambisa	demás	Castellano	
jakway2008/16/11	ainkartin	Huambisa	perseguidor	Castellano	
jakway2008/16/11	ainkartinnun	Huambisa	perseguidor	Castellano	
jakway2008/16/12	ainkatasa	Huambisa	desdoblar	Castellano	
jakway2008/16/12	ainkatasa	Huambisa	tender	Castellano	
jakway2008/16/12	ainkatasa	Huambisa	tender cama	Castellano	
jakway2008/16/12	ainkamu	Huambisa	desdoblar	Castellano	
jakway2008/16/12	ainkamu	Huambisa	tender	Castellano	
jakway2008/16/12	ainkamu	Huambisa	tender cama	Castellano	
jakway2008/16/12	ainat	Huambisa	desdoblar	Castellano	
jakway2008/16/12	ainat	Huambisa	tender	Castellano	
jakway2008/16/12	ainat	Huambisa	tender cama	Castellano	
jakway2008/16/13	ainmartasa	Huambisa	ladrar	Castellano	
jakway2008/16/13	ainmamu	Huambisa	ladrar	Castellano	
jakway2008/16/13	ainmat	Huambisa	ladrar	Castellano	
jakway2008/16/14	aintratasa	Huambisa	seguir	Castellano	
jakway2008/16/14	aintratasa	Huambisa	perseguir	Castellano	
jakway2008/16/14	aintiamu	Huambisa	seguir	Castellano	
jakway2008/16/14	aintiamu	Huambisa	perseguir	Castellano	
jakway2008/16/14	aintat	Huambisa	seguir	Castellano	
jakway2008/16/14	aintat	Huambisa	perseguir	Castellano	
jakway2008/16/15	aintuk aintuk	Huambisa	cuatro	Castellano	
jakway2008/16/16	aints japa	Huambisa	especie de venado grande de color marrón	Castellano	
jakway2008/16/16	aints japan	Huambisa	especie de venado grande de color marrón	Castellano	
jakway2008/16/17	aints maa	Huambisa	especie de gusano muy grande cuya cabeza tiene rayas de colores	Castellano	
jakway2008/16/17	aints maan	Huambisa	especie de gusano muy grande cuya cabeza tiene rayas de colores	Castellano	
jakway2008/16/18	aitkatasa	Huambisa	tender cama para otro	Castellano	
jakway2008/16/18	aitiamu	Huambisa	tender cama para otro	Castellano	
jakway2008/16/18	aitat	Huambisa	tender cama para otro	Castellano	
jakway2008/16/19	aja	Huambisa	chacra	Castellano	
jakway2008/16/19	ajan	Huambisa	chacra	Castellano	
jakway2008/16/20	ajaktasa	Huambisa	tumbar	Castellano	
jakway2008/16/20	ajamu	Huambisa	tumbar	Castellano	
jakway2008/16/20	ajat	Huambisa	tumbar	Castellano	
jakway2008/16/21	ajamektasa	Huambisa	sombrear	Castellano	
jakway2008/16/21	ajameamu	Huambisa	sombrear	Castellano	
jakway2008/16/21	ajamat	Huambisa	sombrear	Castellano	
jakway2008/16/22	ajamkartustasa	Huambisa	invitar a comer	Castellano	
jakway2008/16/22	ajamkartamu	Huambisa	invitar a comer	Castellano	
jakway2008/16/22	ajamkartut	Huambisa	invitar a comer	Castellano	
jakway2008/16/23	ajamkeayi	Huambisa	casi medianoche	Castellano	
jakway2008/16/24	ajampek	Huambisa	medianoche	Castellano	
jakway2008/16/25	ajamtasa	Huambisa	hacer chacra	Castellano	
jakway2008/16/25	ajameamu	Huambisa	hacer chacra	Castellano	
jakway2008/16/25	ajamat	Huambisa	hacer chacra	Castellano	
jakway2008/16/26	ajamtin	Huambisa	embarazada	Castellano	
jakway2008/16/26	ajamtin	Huambisa	encinta	Castellano	
jakway2008/16/26	ajamtin	Huambisa	preñada	Castellano	
jakway2008/16/27	ajanmaya	Huambisa	de la chacra	Castellano	
jakway2008/16/28	ajapa ikuamu	Huambisa	abandonado	Castellano	
jakway2008/16/29	ajapa ikumkitsa	Huambisa	abandonar	Castellano	
jakway2008/16/29	ajapa ikuamu	Huambisa	abandonar	Castellano	
jakway2008/16/29	ajapa ikut	Huambisa	abandonar	Castellano	
jakway2008/16/30	ajapatsa	Huambisa	botar un objeto	Castellano	
jakway2008/16/30	ajapeamu	Huambisa	botar un objeto	Castellano	
jakway2008/16/30	ajapet	Huambisa	botar un objeto	Castellano	
jakway2008/16/31	ajapechiri	Huambisa	niñito	Castellano	
jakway2008/16/31	ajapechirin	Huambisa	niñito	Castellano	
jakway2008/17/1	ajapen	Huambisa	medio	Castellano	
jakway2008/17/1	ajapen	Huambisa	en medio	Castellano	
jakway2008/17/1	ajapen	Huambisa	intermedio	Castellano	
jakway2008/17/2	ajapentri	Huambisa	centro	Castellano	
jakway2008/17/2	ajapentrin	Huambisa	centro	Castellano	
jakway2008/17/3	ajapetsa	Huambisa	destripar	Castellano	
jakway2008/17/3	ajapeamu	Huambisa	destripar	Castellano	
jakway2008/17/3	ajapet	Huambisa	destripar	Castellano	
jakway2008/17/4	ajartin	Huambisa	dueño de la chacra	Castellano	
jakway2008/17/4	ajartinun	Huambisa	dueño de la chacra	Castellano	
jakway2008/17/5	ajej	Huambisa	jengibre	Castellano	
jakway2008/17/5	ajejan	Huambisa	jengibre	Castellano	
jakway2008/17/6	ajekratsa	Huambisa	botar al agua una canoa	Castellano	
jakway2008/17/6	ajekratsa	Huambisa	una balsa o un tronco y hacerlos bajar por el río	Castellano	
jakway2008/17/6	ajekeamu	Huambisa	botar al agua una canoa	Castellano	
jakway2008/17/6	ajekeamu	Huambisa	una balsa o un tronco y hacerlos bajar por el río	Castellano	
jakway2008/17/6	ajekat	Huambisa	botar al agua una canoa	Castellano	
jakway2008/17/6	ajekat	Huambisa	una balsa o un tronco y hacerlos bajar por el río	Castellano	
jakway2008/17/7	ajiatsa	Huambisa	plantar poste	Castellano	
jakway2008/17/7	ajiatsa	Huambisa	prender	Castellano	
jakway2008/17/7	ajiatsa	Huambisa	poner una estaca en tierra	Castellano	
jakway2008/17/7	ajiatsa	Huambisa	golpear	Castellano	
jakway2008/17/7	ajiatsa	Huambisa	martillar	Castellano	
jakway2008/17/7	ajiatsa	Huambisa	clavar	Castellano	
jakway2008/17/7	ajiamu	Huambisa	plantar poste	Castellano	
jakway2008/17/7	ajiamu	Huambisa	prender	Castellano	
jakway2008/17/7	ajiamu	Huambisa	poner una estaca en tierra	Castellano	
jakway2008/17/7	ajiamu	Huambisa	golpear	Castellano	
jakway2008/17/7	ajiamu	Huambisa	martillar	Castellano	
jakway2008/17/7	ajiamu	Huambisa	clavar	Castellano	
jakway2008/17/7	ajiat	Huambisa	plantar poste	Castellano	
jakway2008/17/7	ajiat	Huambisa	prender	Castellano	
jakway2008/17/7	ajiat	Huambisa	poner una estaca en tierra	Castellano	
jakway2008/17/7	ajiat	Huambisa	golpear	Castellano	
jakway2008/17/7	ajiat	Huambisa	martillar	Castellano	
jakway2008/17/7	ajiat	Huambisa	clavar	Castellano	
jakway2008/17/8	ajigka	Huambisa	estaca	Castellano	
jakway2008/17/8	ajigkan	Huambisa	estaca	Castellano	
jakway2008/17/9	ajintai	Huambisa	clavo	Castellano	
jakway2008/17/9	ajintain	Huambisa	clavo	Castellano	
jakway2008/17/10	aju	Huambisa	nigua	Castellano	
jakway2008/17/10	ajun	Huambisa	nigua	Castellano	
jakway2008/17/11	ajuatsa	Huambisa	derribar palo	Castellano	
jakway2008/17/11	ajuatsa	Huambisa	tumbar	Castellano	
jakway2008/17/11	ajuamu	Huambisa	derribar palo	Castellano	
jakway2008/17/11	ajuamu	Huambisa	tumbar	Castellano	
jakway2008/17/11	ajuat	Huambisa	derribar palo	Castellano	
jakway2008/17/11	ajuat	Huambisa	tumbar	Castellano	
jakway2008/17/12	ajugtasa	Huambisa	tumbar en el agua	Castellano	
jakway2008/17/12	ajuamu	Huambisa	tumbar en el agua	Castellano	
jakway2008/17/12	ajut	Huambisa	tumbar en el agua	Castellano	
jakway2008/17/13	ajuntai	Huambisa	brazo del río	Castellano	
jakway2008/17/13	ajuntai	Huambisa	isla	Castellano	
jakway2008/17/13	ajuntain	Huambisa	brazo del río	Castellano	
jakway2008/17/13	ajuntain	Huambisa	isla	Castellano	
jakway2008/17/14	ajuntatsa	Huambisa	echar agua en la olla u otro recipiente	Castellano	
jakway2008/17/14	ajuntatsa	Huambisa	dar de comer	Castellano	
jakway2008/17/14	ajunteamu	Huambisa	echar agua en la olla u otro recipiente	Castellano	
jakway2008/17/14	ajunteamu	Huambisa	dar de comer	Castellano	
jakway2008/17/14	ajuntat	Huambisa	echar agua en la olla u otro recipiente	Castellano	
jakway2008/17/14	ajuntat	Huambisa	dar de comer	Castellano	
jakway2008/17/15	ajunteamu	Huambisa	comida dada	Castellano	
jakway2008/17/15	ajunteamun	Huambisa	comida dada	Castellano	
jakway2008/17/16	aka	Huambisa	gusano de carne en descomposición	Castellano	
jakway2008/17/16	akan	Huambisa	gusano de carne en descomposición	Castellano	
jakway2008/17/17	akachu	Huambisa	cintura	Castellano	
jakway2008/17/17	akachun	Huambisa	cintura	Castellano	
jakway2008/17/18	akachumatsa	Huambisa	ceñir	Castellano	
jakway2008/17/18	akachumatsa	Huambisa	ponerse cinturón	Castellano	
jakway2008/17/18	akachumeamu	Huambisa	ceñir	Castellano	
jakway2008/17/18	akachumeamu	Huambisa	ponerse cinturón	Castellano	
jakway2008/17/18	akachumat	Huambisa	ceñir	Castellano	
jakway2008/17/18	akachumat	Huambisa	ponerse cinturón	Castellano	
jakway2008/17/19	akachumtai	Huambisa	cinturón	Castellano	
jakway2008/17/19	akachumtain	Huambisa	cinturón	Castellano	
jakway2008/17/20	akagkektasa	Huambisa	rodarse un objeto redondo	Castellano	
jakway2008/17/20	akagkeamu	Huambisa	rodarse un objeto redondo	Castellano	
jakway2008/17/20	akagket	Huambisa	rodarse un objeto redondo	Castellano	
jakway2008/17/21	akaitasa	Huambisa	sacar muela	Castellano	
jakway2008/17/21	akaimu	Huambisa	sacar muela	Castellano	
jakway2008/17/21	akait	Huambisa	sacar muela	Castellano	
jakway2008/17/22	akajik	Huambisa	cabello trenzado o amarrado que los hombres llevaban sobre las orejas	Castellano	
jakway2008/17/22	akajkin	Huambisa	cabello trenzado o amarrado que los hombres llevaban sobre las orejas	Castellano	
jakway2008/17/23	akajkatsa	Huambisa	enojar	Castellano	
jakway2008/17/23	akajeamu	Huambisa	enojar	Castellano	
jakway2008/17/23	akajat	Huambisa	enojar	Castellano	
jakway2008/17/24	akajmattsa	Huambisa	adulterar	Castellano	
jakway2008/17/24	akajmamu	Huambisa	adulterar	Castellano	
jakway2008/17/24	akajmat	Huambisa	adulterar	Castellano	
jakway2008/17/25	akaktasa	Huambisa	coger	Castellano	
jakway2008/17/25	akaktasa	Huambisa	bajar fruto del árbol	Castellano	
jakway2008/17/25	akamu	Huambisa	coger	Castellano	
jakway2008/17/25	akamu	Huambisa	bajar fruto del árbol	Castellano	
jakway2008/17/25	akat	Huambisa	coger	Castellano	
jakway2008/17/25	akat	Huambisa	bajar fruto del árbol	Castellano	
jakway2008/17/26	akamaktasa	Huambisa	cortar la mano con un cuchillo	Castellano	
jakway2008/17/26	akamamu	Huambisa	cortar la mano con un cuchillo	Castellano	
jakway2008/17/26	akamat	Huambisa	cortar la mano con un cuchillo	Castellano	
jakway2008/17/27	akankamu	Huambisa	mitad	Castellano	
jakway2008/17/27	akankamun	Huambisa	mitad	Castellano	
jakway2008/17/28	akankatsa	Huambisa	dividir	Castellano	
jakway2008/17/28	akankatsa	Huambisa	partir	Castellano	
jakway2008/17/28	akankatsa	Huambisa	separar	Castellano	
jakway2008/17/28	akankatsa	Huambisa	cortar en partes	Castellano	
jakway2008/17/28	akankatsa	Huambisa	repartir	Castellano	
jakway2008/17/28	akankatsa	Huambisa	clasificar	Castellano	
jakway2008/17/28	akaneamu	Huambisa	dividir	Castellano	
jakway2008/17/28	akaneamu	Huambisa	partir	Castellano	
jakway2008/17/28	akaneamu	Huambisa	separar	Castellano	
jakway2008/17/28	akaneamu	Huambisa	cortar en partes	Castellano	
jakway2008/17/28	akaneamu	Huambisa	repartir	Castellano	
jakway2008/17/28	akaneamu	Huambisa	clasificar	Castellano	
jakway2008/17/28	akanat	Huambisa	dividir	Castellano	
jakway2008/17/28	akanat	Huambisa	partir	Castellano	
jakway2008/17/28	akanat	Huambisa	separar	Castellano	
jakway2008/17/28	akanat	Huambisa	cortar en partes	Castellano	
jakway2008/17/28	akanat	Huambisa	repartir	Castellano	
jakway2008/17/28	akanat	Huambisa	clasificar	Castellano	
jakway2008/17/29	akantratsa	Huambisa	compartir	Castellano	
jakway2008/17/29	akantsamu	Huambisa	compartir	Castellano	
jakway2008/17/29	akanat	Huambisa	compartir	Castellano	
jakway2008/17/30	akap	Huambisa	hígado	Castellano	
jakway2008/17/30	akapen	Huambisa	hígado	Castellano	
jakway2008/18/1	akap nawe	Huambisa	planta del pie	Castellano	
jakway2008/18/1	akap nawen	Huambisa	planta del pie	Castellano	
jakway2008/18/2	akap uwej	Huambisa	palma de la mano	Castellano	
jakway2008/18/2	akap uwejan	Huambisa	palma de la mano	Castellano	
jakway2008/18/3	akartasa	Huambisa	desgranar	Castellano	
jakway2008/18/3	akartasa	Huambisa	despedazar carne	Castellano	
jakway2008/18/3	akamu	Huambisa	desgranar	Castellano	
jakway2008/18/3	akamu	Huambisa	despedazar carne	Castellano	
jakway2008/18/3	akat	Huambisa	desgranar	Castellano	
jakway2008/18/3	akat	Huambisa	despedazar carne	Castellano	
jakway2008/18/4	akaru	Huambisa	escopeta	Castellano	
jakway2008/18/4	akarun	Huambisa	escopeta	Castellano	
jakway2008/18/5	akasmaktasa	Huambisa	tener celos	Castellano	
jakway2008/18/5	akasmamu	Huambisa	tener celos	Castellano	
jakway2008/18/5	akasmat	Huambisa	tener celos	Castellano	
jakway2008/18/6	akasmau	Huambisa	celoso	Castellano	
jakway2008/18/7	akatmamratsa	Huambisa	despedirse	Castellano	
jakway2008/18/7	akatmamu	Huambisa	despedirse	Castellano	
jakway2008/18/7	akatmamat	Huambisa	despedirse	Castellano	
jakway2008/18/8	akiamu	Huambisa	salario	Castellano	
jakway2008/18/8	akiamun	Huambisa	salario	Castellano	
jakway2008/18/9	akiatsa	Huambisa	ponerse arete	Castellano	
jakway2008/18/9	akiamu	Huambisa	ponerse arete	Castellano	
jakway2008/18/9	akit	Huambisa	ponerse arete	Castellano	
jakway2008/18/10	akik	Huambisa	caro	Castellano	
jakway2008/18/11	akikaiti	Huambisa	costoso	Castellano	
jakway2008/18/12	akikchau	Huambisa	barato	Castellano	
jakway2008/18/13	akikratmu	Huambisa	sueldo	Castellano	
jakway2008/18/13	akikratmun	Huambisa	sueldo	Castellano	
jakway2008/18/14	akikratuktasa	Huambisa	pagar	Castellano	
jakway2008/18/14	akikratmu	Huambisa	pagar	Castellano	
jakway2008/18/14	akikrat	Huambisa	pagar	Castellano	
jakway2008/18/15	akikri	Huambisa	precio	Castellano	
jakway2008/18/15	akikri	Huambisa	valor	Castellano	
jakway2008/18/15	akikrin	Huambisa	precio	Castellano	
jakway2008/18/15	akikrin	Huambisa	valor	Castellano	
jakway2008/18/16	akiktasa	Huambisa	pagar	Castellano	
jakway2008/18/16	akiamu	Huambisa	pagar	Castellano	
jakway2008/18/16	akit	Huambisa	pagar	Castellano	
jakway2008/18/17	akinatsa	Huambisa	nacer	Castellano	
jakway2008/18/17	akinatsa	Huambisa	reproducir	Castellano	
jakway2008/18/17	akinamu	Huambisa	nacer	Castellano	
jakway2008/18/17	akinamu	Huambisa	reproducir	Castellano	
jakway2008/18/17	akinat	Huambisa	nacer	Castellano	
jakway2008/18/17	akinat	Huambisa	reproducir	Castellano	
jakway2008/18/18	akinmau	Huambisa	nacimiento	Castellano	
jakway2008/18/18	akinmaun	Huambisa	nacimiento	Castellano	
jakway2008/18/19	akiratsa	Huambisa	cerrar un hueco	Castellano	
jakway2008/18/19	akiratsa	Huambisa	tapar con tierra	Castellano	
jakway2008/18/19	akiriamu	Huambisa	cerrar un hueco	Castellano	
jakway2008/18/19	akiriamu	Huambisa	tapar con tierra	Castellano	
jakway2008/18/19	akirat	Huambisa	cerrar un hueco	Castellano	
jakway2008/18/19	akirat	Huambisa	tapar con tierra	Castellano	
jakway2008/18/20	akitai	Huambisa	arete	Castellano	
jakway2008/18/20	akitain	Huambisa	arete	Castellano	
jakway2008/18/21	akum	Huambisa	manta blanca (especie de insecto diminuto)	Castellano	
jakway2008/18/21	akumpen	Huambisa	manta blanca (especie de insecto diminuto)	Castellano	
jakway2008/18/22	akupkatsa	Huambisa	enviar de viaje	Castellano	
jakway2008/18/22	akupkatsa	Huambisa	mandar de viaje	Castellano	
jakway2008/18/22	akupkatsa	Huambisa	recomendar	Castellano	
jakway2008/18/22	akupkatsa	Huambisa	soltar	Castellano	
jakway2008/18/22	akupkatsa	Huambisa	enviar una cosa a otra persona	Castellano	
jakway2008/18/22	akupeamu	Huambisa	enviar de viaje	Castellano	
jakway2008/18/22	akupeamu	Huambisa	mandar de viaje	Castellano	
jakway2008/18/22	akupeamu	Huambisa	recomendar	Castellano	
jakway2008/18/22	akupeamu	Huambisa	soltar	Castellano	
jakway2008/18/22	akupeamu	Huambisa	enviar una cosa a otra persona	Castellano	
jakway2008/18/22	akupet	Huambisa	enviar de viaje	Castellano	
jakway2008/18/22	akupet	Huambisa	mandar de viaje	Castellano	
jakway2008/18/22	akupet	Huambisa	recomendar	Castellano	
jakway2008/18/22	akupet	Huambisa	soltar	Castellano	
jakway2008/18/22	akupet	Huambisa	enviar una cosa a otra persona	Castellano	
jakway2008/18/23	akutattsa	Huambisa	herir	Castellano	
jakway2008/18/23	akutattsa	Huambisa	picar con cerbatana	Castellano	
jakway2008/18/23	akuteamu	Huambisa	herir	Castellano	
jakway2008/18/23	akuteamu	Huambisa	picar con cerbatana	Castellano	
jakway2008/18/23	akutat	Huambisa	herir	Castellano	
jakway2008/18/23	akutat	Huambisa	picar con cerbatana	Castellano	
jakway2008/18/24	amain	Huambisa	otro lado del río	Castellano	
jakway2008/18/24	amain	Huambisa	la banda	Castellano	
jakway2008/18/24	amain	Huambisa	ribera opuesta del río	Castellano	
jakway2008/18/24	amainin	Huambisa	otro lado del río	Castellano	
jakway2008/18/24	amainin	Huambisa	la banda	Castellano	
jakway2008/18/24	amainin	Huambisa	ribera opuesta del río	Castellano	
jakway2008/18/25	amainkashtasa	Huambisa	no alcanzar al que va adelante	Castellano	
jakway2008/18/25	amainkachmau	Huambisa	no alcanzar al que va adelante	Castellano	
jakway2008/18/25	amainchat	Huambisa	no alcanzar al que va adelante	Castellano	
jakway2008/18/26	amanta	Huambisa	hormiga pequeña de color marrón que pica y vive en la tierra	Castellano	
jakway2008/18/26	amantan	Huambisa	hormiga pequeña de color marrón que pica y vive en la tierra	Castellano	
jakway2008/18/27	amayagtasa	Huambisa	alcanzar	Castellano	
jakway2008/18/27	amayamu	Huambisa	alcanzar	Castellano	
jakway2008/18/27	amayat	Huambisa	alcanzar	Castellano	
jakway2008/18/28	ame	Huambisa	tú	Castellano	
jakway2008/18/28	ame	Huambisa	usted	Castellano	
jakway2008/18/28	amina	Huambisa	tú	Castellano	
jakway2008/18/28	amina	Huambisa	usted	Castellano	
jakway2008/18/29	amich	Huambisa	manco	Castellano	
jakway2008/18/29	amichan	Huambisa	manco	Castellano	
jakway2008/18/30	amikmat	Huambisa	amistar	Castellano	
