@date: 2014-06-26
@url: http://www.quanthistling.info/data/source/yagkug1998/dictionary-8-158.html
@source_title: DICCIONARIO AGUARUNA CASTELLANO
@source_author: Yagkug, Abel Uwarai, Suikai, Isaac Paz, Regan, Jaime S.J.
@source_year: 1998
QLCID	HEAD	HEAD_DOCULECT	TRANSLATION	TRANSLATION_DOCULECT	POS
yagkug1998/42/6	émematasa	Aguaruna	presumir	Castellano	v
yagkug1998/42/6	émematasa	Aguaruna	ser jactancioso	Castellano	v
yagkug1998/42/6	émemamu	Aguaruna	presumir	Castellano	v
yagkug1998/42/6	émemamu	Aguaruna	ser jactancioso	Castellano	v
yagkug1998/42/7	émematut	Aguaruna	honrar	Castellano	v
yagkug1998/42/7	émematut	Aguaruna	adorar	Castellano	v
yagkug1998/42/7	émematut	Aguaruna	sentirse orgulloso por alguien	Castellano	v
yagkug1998/42/7	émemattasa	Aguaruna	honrar	Castellano	v
yagkug1998/42/7	émemattasa	Aguaruna	adorar	Castellano	v
yagkug1998/42/7	émemattasa	Aguaruna	sentirse orgulloso por alguien	Castellano	v
yagkug1998/42/7	émematmau	Aguaruna	honrar	Castellano	v
yagkug1998/42/7	émematmau	Aguaruna	adorar	Castellano	v
yagkug1998/42/7	émematmau	Aguaruna	sentirse orgulloso por alguien	Castellano	v
yagkug1998/42/8	émemau	Aguaruna	presumido	Castellano	adj
yagkug1998/42/8	émemau	Aguaruna	sobrado	Castellano	adj
yagkug1998/42/8	émemau	Aguaruna	presumido	Castellano	adj
yagkug1998/42/8	émemau	Aguaruna	sobrado	Castellano	adj
yagkug1998/42/9	eménamu	Aguaruna	ajustado	Castellano	adj
yagkug1998/42/9	eménamu	Aguaruna	apretado	Castellano	adj
yagkug1998/42/9	eménamu	Aguaruna	ajustado	Castellano	adj
yagkug1998/42/9	eménamu	Aguaruna	apretado	Castellano	adj
yagkug1998/42/10	eménat	Aguaruna	apretar	Castellano	v
yagkug1998/42/10	eménat	Aguaruna	ajustar	Castellano	v
yagkug1998/42/10	eménat	Aguaruna	apretar los dientes	Castellano	v
yagkug1998/42/10	eménatasa	Aguaruna	apretar	Castellano	v
yagkug1998/42/10	eménatasa	Aguaruna	ajustar	Castellano	v
yagkug1998/42/10	eménatasa	Aguaruna	apretar los dientes	Castellano	v
yagkug1998/42/10	émenmau	Aguaruna	apretar	Castellano	v
yagkug1998/42/10	émenmau	Aguaruna	ajustar	Castellano	v
yagkug1998/42/10	émenmau	Aguaruna	apretar los dientes	Castellano	v
yagkug1998/42/11	emenát	Aguaruna	disminuir	Castellano	v
yagkug1998/42/11	emenát	Aguaruna	hacer disminuir	Castellano	v
yagkug1998/42/11	emenát	Aguaruna	hacer faltar	Castellano	v
yagkug1998/42/11	emenkátasa	Aguaruna	disminuir	Castellano	v
yagkug1998/42/11	emenkátasa	Aguaruna	hacer disminuir	Castellano	v
yagkug1998/42/11	emenkátasa	Aguaruna	hacer faltar	Castellano	v
yagkug1998/42/11	eménmau	Aguaruna	disminuir	Castellano	v
yagkug1998/42/11	eménmau	Aguaruna	hacer disminuir	Castellano	v
yagkug1998/42/11	eménmau	Aguaruna	hacer faltar	Castellano	v
yagkug1998/42/12	emenáut	Aguaruna	quitar	Castellano	v
yagkug1998/42/12	emenáut	Aguaruna	retirar	Castellano	v
yagkug1998/42/12	emenástasa	Aguaruna	quitar	Castellano	v
yagkug1998/42/12	emenástasa	Aguaruna	retirar	Castellano	v
yagkug1998/42/12	emenámu	Aguaruna	quitar	Castellano	v
yagkug1998/42/12	emenámu	Aguaruna	retirar	Castellano	v
yagkug1998/42/13	eméntut	Aguaruna	ajustar	Castellano	v
yagkug1998/42/13	eméntuatasa	Aguaruna	ajustar	Castellano	v
yagkug1998/42/13	eméntamu	Aguaruna	ajustar	Castellano	v
yagkug1998/42/14	embések	Aguaruna	desgracia	Castellano	n
yagkug1998/42/14	embések	Aguaruna	mala suerte	Castellano	n
yagkug1998/42/14	embéska	Aguaruna	desgracia	Castellano	n
yagkug1998/42/14	embéska	Aguaruna	mala suerte	Castellano	n
yagkug1998/42/15	embésmamat	Aguaruna	causarse desgracia	Castellano	v
yagkug1998/42/15	embésmamjatasa	Aguaruna	causarse desgracia	Castellano	v
yagkug1998/42/15	embésmamau	Aguaruna	causarse desgracia	Castellano	v
yagkug1998/42/16	émkau	Aguaruna	mayor de edad	Castellano	adj
yagkug1998/42/16	émkau	Aguaruna	hermano mayor	Castellano	adj
yagkug1998/42/16	émkau	Aguaruna	primero	Castellano	adj
yagkug1998/42/16	émkau	Aguaruna	mayor de edad	Castellano	adj
yagkug1998/42/16	émkau	Aguaruna	hermano mayor	Castellano	adj
yagkug1998/42/16	émkau	Aguaruna	primero	Castellano	adj
yagkug1998/42/17	empekú	Aguaruna	sordo	Castellano	adj
yagkug1998/42/17	empekú	Aguaruna	sordo	Castellano	adj
yagkug1998/42/18	empét	Aguaruna	volverse sordo	Castellano	v
yagkug1998/42/18	empét	Aguaruna	ensordecerse	Castellano	v
yagkug1998/42/18	empéktasa	Aguaruna	volverse sordo	Castellano	v
yagkug1998/42/18	empéktasa	Aguaruna	ensordecerse	Castellano	v
yagkug1998/42/18	empéamu	Aguaruna	volverse sordo	Castellano	v
yagkug1998/42/18	empéamu	Aguaruna	ensordecerse	Castellano	v
yagkug1998/42/19	émtikat	Aguaruna	adelantar a otro	Castellano	v
yagkug1998/42/19	émtikatasa	Aguaruna	adelantar a otro	Castellano	v
yagkug1998/42/19	émtikamu	Aguaruna	adelantar a otro	Castellano	v
yagkug1998/42/20	émtin	Aguaruna	delante de	Castellano	posp
yagkug1998/42/21	émtut	Aguaruna	adelantarse para hacer algo	Castellano	v
yagkug1998/42/21	émtuktasa	Aguaruna	adelantarse para hacer algo	Castellano	v
yagkug1998/42/21	émtamu	Aguaruna	adelantarse para hacer algo	Castellano	v
yagkug1998/42/22	enámkatasa	Aguaruna	emborrachar	Castellano	v
yagkug1998/42/22	enámpet	Aguaruna	emborrachar	Castellano	v
yagkug1998/42/22	énampeamu	Aguaruna	emborrachar	Castellano	v
yagkug1998/42/23	enáset	Aguaruna	hacer una abertura	Castellano	v
yagkug1998/42/23	enáset	Aguaruna	abrir un poco	Castellano	v
yagkug1998/42/23	enásetasa	Aguaruna	hacer una abertura	Castellano	v
yagkug1998/42/23	enásetasa	Aguaruna	abrir un poco	Castellano	v
yagkug1998/42/23	enáseamu	Aguaruna	hacer una abertura	Castellano	v
yagkug1998/42/23	enáseamu	Aguaruna	abrir un poco	Castellano	v
yagkug1998/42/24	éndet	Aguaruna	quitar olla del fuego o candela	Castellano	v
yagkug1998/42/24	endéktasa	Aguaruna	quitar olla del fuego o candela	Castellano	v
yagkug1998/42/24	éndeamu	Aguaruna	quitar olla del fuego o candela	Castellano	v
yagkug1998/42/25	eném	Aguaruna	vasija de arcilla no cocida	Castellano	n
yagkug1998/42/25	enemá	Aguaruna	vasija de arcilla no cocida	Castellano	n
yagkug1998/42/26	enémat	Aguaruna	hacer el ritual que conmemoraba la victoria en peleas con otros grupos	Castellano	v
yagkug1998/42/26	enémajtasa	Aguaruna	hacer el ritual que conmemoraba la victoria en peleas con otros grupos	Castellano	v
yagkug1998/42/26	enémamu	Aguaruna	hacer el ritual que conmemoraba la victoria en peleas con otros grupos	Castellano	v
yagkug1998/42/27	énet	Aguaruna	aguantar las ganas de defecar u orinar	Castellano	v
yagkug1998/42/27	enéjtasa	Aguaruna	aguantar las ganas de defecar u orinar	Castellano	v
yagkug1998/42/27	éneamu	Aguaruna	aguantar las ganas de defecar u orinar	Castellano	v
yagkug1998/42/28	éntsa	Aguaruna	riachuelo	Castellano	n
yagkug1998/42/28	éntsa	Aguaruna	quebrada	Castellano	n
yagkug1998/42/28	éntsa	Aguaruna	arroyo	Castellano	n
yagkug1998/42/28	éntsa	Aguaruna	pececillo	Castellano	n
yagkug1998/42/28	entsá	Aguaruna	riachuelo	Castellano	n
yagkug1998/42/28	entsá	Aguaruna	quebrada	Castellano	n
yagkug1998/42/28	entsá	Aguaruna	arroyo	Castellano	n
yagkug1998/42/28	entsá	Aguaruna	pececillo	Castellano	n
yagkug1998/42/29	entsachík	Aguaruna	especie de pájaro	Castellano	n
yagkug1998/42/29	entsáchki	Aguaruna	especie de pájaro	Castellano	n
yagkug1998/42/30	entsaétut	Aguaruna	anteponerse	Castellano	v
yagkug1998/42/30	entsaetúktasa	Aguaruna	anteponerse	Castellano	v
yagkug1998/42/30	entsaétamu	Aguaruna	anteponerse	Castellano	v
yagkug1998/42/31	entsamát	Aguaruna	subir	Castellano	v
yagkug1998/42/31	entsamát	Aguaruna	montar	Castellano	v
yagkug1998/42/31	entsamkátasa	Aguaruna	subir	Castellano	v
yagkug1998/42/31	entsamkátasa	Aguaruna	montar	Castellano	v
yagkug1998/42/31	entsámau	Aguaruna	subir	Castellano	v
yagkug1998/42/31	entsámau	Aguaruna	montar	Castellano	v
yagkug1998/42/32	entsámjut	Aguaruna	montar	Castellano	v
yagkug1998/42/32	entsámjut	Aguaruna	ponerse encima de alguien	Castellano	v
yagkug1998/42/32	entsámjut	Aguaruna	parir los animales	Castellano	v
yagkug1998/42/32	entsamjúktasa	Aguaruna	montar	Castellano	v
yagkug1998/42/32	entsamjúktasa	Aguaruna	ponerse encima de alguien	Castellano	v
yagkug1998/42/32	entsamjúktasa	Aguaruna	parir los animales	Castellano	v
yagkug1998/42/32	entsámjamu	Aguaruna	montar	Castellano	v
yagkug1998/42/32	entsámjamu	Aguaruna	ponerse encima de alguien	Castellano	v
yagkug1998/42/32	entsámjamu	Aguaruna	parir los animales	Castellano	v
yagkug1998/42/33	entsánmaya untúju	Aguaruna	especie de garza	Castellano	n
yagkug1998/42/33	entsánmaya untúju	Aguaruna	vive siempre en riachuelo	Castellano	n
yagkug1998/42/33	entsánmaya untúju	Aguaruna	especie de garza	Castellano	n
yagkug1998/42/33	entsánmaya untúju	Aguaruna	vive siempre en riachuelo	Castellano	n
yagkug1998/42/34	entsát	Aguaruna	cargar en la espalda	Castellano	v
yagkug1998/42/34	entsát	Aguaruna	ejm. canasta llena de producto colgada de la cabeza	Castellano	v
yagkug1998/42/34	entsáktasa	Aguaruna	cargar en la espalda	Castellano	v
yagkug1998/42/34	entsáktasa	Aguaruna	ejm. canasta llena de producto colgada de la cabeza	Castellano	v
yagkug1998/42/34	entsámu	Aguaruna	cargar en la espalda	Castellano	v
yagkug1998/42/34	entsámu	Aguaruna	ejm. canasta llena de producto colgada de la cabeza	Castellano	v
yagkug1998/43/2	entsát	Aguaruna	nombre femenino	Castellano	n
yagkug1998/43/2	entsatú	Aguaruna	nombre femenino	Castellano	n
yagkug1998/43/3	entsáu	Aguaruna	cargador en la espalda	Castellano	n
yagkug1998/43/3	entsáu	Aguaruna	cargador en la espalda	Castellano	n
yagkug1998/43/4	epégket	Aguaruna	solucionar	Castellano	v
yagkug1998/43/4	epégkeatasa	Aguaruna	solucionar	Castellano	v
yagkug1998/43/4	épegkeamu	Aguaruna	solucionar	Castellano	v
yagkug1998/43/5	epégtuamu	Aguaruna	absuelto	Castellano	adj
yagkug1998/43/5	epégtuamu	Aguaruna	absuelto	Castellano	adj
yagkug1998/43/6	epégtunit	Aguaruna	reconciliarse	Castellano	v
yagkug1998/43/6	epégtunit	Aguaruna	hacer la paz	Castellano	v
yagkug1998/43/6	epégtunit	Aguaruna	solucionarse entre ambos	Castellano	v
yagkug1998/43/6	epégtuniatasa	Aguaruna	reconciliarse	Castellano	v
yagkug1998/43/6	epégtuniatasa	Aguaruna	hacer la paz	Castellano	v
yagkug1998/43/6	epégtuniatasa	Aguaruna	solucionarse entre ambos	Castellano	v
yagkug1998/43/6	epégtuniamau	Aguaruna	reconciliarse	Castellano	v
yagkug1998/43/6	epégtuniamau	Aguaruna	hacer la paz	Castellano	v
yagkug1998/43/6	epégtuniamau	Aguaruna	solucionarse entre ambos	Castellano	v
yagkug1998/43/7	epégtut	Aguaruna	solucionar el problema de otro	Castellano	v
yagkug1998/43/7	epégtuatasa	Aguaruna	solucionar el problema de otro	Castellano	v
yagkug1998/43/7	epégtamu	Aguaruna	solucionar el problema de otro	Castellano	v
yagkug1998/43/8	épemat	Aguaruna	acorazarse	Castellano	v
yagkug1998/43/8	épemat	Aguaruna	preparar fortaleza como lugar de refugio después de un combate	Castellano	v
yagkug1998/43/8	épemitasa	Aguaruna	acorazarse	Castellano	v
yagkug1998/43/8	épemitasa	Aguaruna	preparar fortaleza como lugar de refugio después de un combate	Castellano	v
yagkug1998/43/8	épemamu	Aguaruna	acorazarse	Castellano	v
yagkug1998/43/8	épemamu	Aguaruna	preparar fortaleza como lugar de refugio después de un combate	Castellano	v
yagkug1998/43/9	épemimu taníshji	Aguaruna	pared de la fortaleza	Castellano	n
yagkug1998/43/9	épemimu taníshji	Aguaruna	pared de la fortaleza	Castellano	n
yagkug1998/43/10	épemimu	Aguaruna	atrincheramiento	Castellano	adj
yagkug1998/43/10	épemimu	Aguaruna	atrincheramiento	Castellano	adj
yagkug1998/43/11	épemuk	Aguaruna	diafragma	Castellano	n
yagkug1998/43/11	épemuke	Aguaruna	diafragma	Castellano	n
yagkug1998/43/12	epémush	Aguaruna	hojas que utilizan para tapar las ollas	Castellano	n
yagkug1998/43/12	epémush	Aguaruna	para cocinar a vapor la yuca	Castellano	n
yagkug1998/43/12	epémush	Aguaruna	hojas utilizada de tapa de la olla del barro	Castellano	n
yagkug1998/43/12	epémusha	Aguaruna	hojas que utilizan para tapar las ollas	Castellano	n
yagkug1998/43/12	epémusha	Aguaruna	para cocinar a vapor la yuca	Castellano	n
yagkug1998/43/12	epémusha	Aguaruna	hojas utilizada de tapa de la olla del barro	Castellano	n
yagkug1998/43/13	epenát	Aguaruna	tapar (ejm. una quebrada)	Castellano	v
yagkug1998/43/13	epenát	Aguaruna	impedir que entre o escape	Castellano	v
yagkug1998/43/13	epenkátasa	Aguaruna	tapar (ejm. una quebrada)	Castellano	v
yagkug1998/43/13	epenkátasa	Aguaruna	impedir que entre o escape	Castellano	v
yagkug1998/43/13	epénmau	Aguaruna	tapar (ejm. una quebrada)	Castellano	v
yagkug1998/43/13	epénmau	Aguaruna	impedir que entre o escape	Castellano	v
yagkug1998/43/14	épenat	Aguaruna	cerrar	Castellano	v
yagkug1998/43/14	épenat	Aguaruna	encerrar	Castellano	v
yagkug1998/43/14	épentasa	Aguaruna	cerrar	Castellano	v
yagkug1998/43/14	épentasa	Aguaruna	encerrar	Castellano	v
yagkug1998/43/14	épenmau	Aguaruna	cerrar	Castellano	v
yagkug1998/43/14	épenmau	Aguaruna	encerrar	Castellano	v
yagkug1998/43/15	épentuch	Aguaruna	tarántula	Castellano	n
yagkug1998/43/15	épentuchi	Aguaruna	tarántula	Castellano	n
yagkug1998/43/16	epét	Aguaruna	tapar	Castellano	v
yagkug1998/43/16	epéjtasa	Aguaruna	tapar	Castellano	v
yagkug1998/43/16	epéamu	Aguaruna	tapar	Castellano	v
yagkug1998/43/17	epetút	Aguaruna	estancar a una quebrada para que no pase el agua	Castellano	v
yagkug1998/43/17	epetút	Aguaruna	llenar de tierra el hueco de un animal para que no salga	Castellano	v
yagkug1998/43/17	epetút	Aguaruna	cerrar huecos	Castellano	v
yagkug1998/43/17	epetkátasa	Aguaruna	estancar a una quebrada para que no pase el agua	Castellano	v
yagkug1998/43/17	epetkátasa	Aguaruna	llenar de tierra el hueco de un animal para que no salga	Castellano	v
yagkug1998/43/17	epetkátasa	Aguaruna	cerrar huecos	Castellano	v
yagkug1998/43/17	epétmau	Aguaruna	estancar a una quebrada para que no pase el agua	Castellano	v
yagkug1998/43/17	epétmau	Aguaruna	llenar de tierra el hueco de un animal para que no salga	Castellano	v
yagkug1998/43/17	epétmau	Aguaruna	cerrar huecos	Castellano	v
yagkug1998/43/18	épetut	Aguaruna	cerrar la puerta	Castellano	v
yagkug1998/43/18	épetut	Aguaruna	impedir el paso	Castellano	v
yagkug1998/43/18	épettasa	Aguaruna	cerrar la puerta	Castellano	v
yagkug1998/43/18	épettasa	Aguaruna	impedir el paso	Castellano	v
yagkug1998/43/18	épetmau	Aguaruna	cerrar la puerta	Castellano	v
yagkug1998/43/18	épetmau	Aguaruna	impedir el paso	Castellano	v
yagkug1998/43/19	esájam	Aguaruna	largo	Castellano	adj
yagkug1998/43/19	esájam	Aguaruna	alto	Castellano	adj
yagkug1998/43/19	esájma	Aguaruna	largo	Castellano	adj
yagkug1998/43/19	esájma	Aguaruna	alto	Castellano	adj
yagkug1998/43/20	ésaji	Aguaruna	viga de la parte superior del techo de la casa	Castellano	n
yagkug1998/43/20	ésaji	Aguaruna	viga de la parte superior del techo de la casa	Castellano	n
yagkug1998/43/21	esákaj páki	Aguaruna	clase de pecarí o huangana con patas delanteras o traseras blancas	Castellano	n
yagkug1998/43/21	esákaj páki	Aguaruna	clase de pecarí o huangana con patas delanteras o traseras blancas	Castellano	n
yagkug1998/43/22	esakáut	Aguaruna	borrar	Castellano	v
yagkug1998/43/22	esakájtasa	Aguaruna	borrar	Castellano	v
yagkug1998/43/22	esakámu	Aguaruna	borrar	Castellano	v
yagkug1998/43/23	esakaútai	Aguaruna	borrador	Castellano	n
yagkug1998/43/23	esakaútai	Aguaruna	borrador	Castellano	n
yagkug1998/43/24	esakú	Aguaruna	quemado	Castellano	adj
yagkug1998/43/24	esakú	Aguaruna	quemado	Castellano	adj
yagkug1998/43/25	esámat	Aguaruna	sanarse de la herida	Castellano	v
yagkug1998/43/25	esámat	Aguaruna	cicatrizar la herida	Castellano	v
yagkug1998/43/25	esámatasa	Aguaruna	sanarse de la herida	Castellano	v
yagkug1998/43/25	esámatasa	Aguaruna	cicatrizar la herida	Castellano	v
yagkug1998/43/25	ésamau	Aguaruna	sanarse de la herida	Castellano	v
yagkug1998/43/25	ésamau	Aguaruna	cicatrizar la herida	Castellano	v
yagkug1998/43/26	esámat	Aguaruna	nombre masculino	Castellano	n
yagkug1998/43/26	esámta	Aguaruna	nombre masculino	Castellano	n
yagkug1998/43/27	esámau	Aguaruna	cicatriz	Castellano	n
yagkug1998/43/27	esámau	Aguaruna	cicatriz	Castellano	n
yagkug1998/43/28	esámtikat	Aguaruna	hacer cicatrizar la herida	Castellano	v
yagkug1998/43/28	esámtikatasa	Aguaruna	hacer cicatrizar la herida	Castellano	v
yagkug1998/43/28	esámtikamu	Aguaruna	hacer cicatrizar la herida	Castellano	v
yagkug1998/43/29	esánji	Aguaruna	su tamaño	Castellano	adj
yagkug1998/43/29	esánji	Aguaruna	su altura	Castellano	adj
yagkug1998/43/29	esánji	Aguaruna	su tamaño	Castellano	adj
yagkug1998/43/29	esánji	Aguaruna	su altura	Castellano	adj
yagkug1998/43/30	esáp	Aguaruna	mojarrita	Castellano	n
yagkug1998/43/30	esápa	Aguaruna	mojarrita	Castellano	n
yagkug1998/43/31	esát kúwau	Aguaruna	especie de rana comestible	Castellano	n
yagkug1998/43/31	esát kúwau	Aguaruna	mayormente se encuentra en el tiempo de verano (rana verano)	Castellano	n
yagkug1998/43/31	esát kúwau	Aguaruna	especie de rana comestible	Castellano	n
yagkug1998/43/31	esát kúwau	Aguaruna	mayormente se encuentra en el tiempo de verano (rana verano)	Castellano	n
yagkug1998/43/32	esát úkukui	Aguaruna	especie de cóndor	Castellano	n
yagkug1998/43/32	esát úkukui	Aguaruna	especie de cóndor	Castellano	n
yagkug1998/43/33	esát	Aguaruna	morder	Castellano	v
yagkug1998/43/33	esáitasa	Aguaruna	morder	Castellano	v
yagkug1998/43/33	esámu	Aguaruna	morder	Castellano	v
yagkug1998/43/34	esát	Aguaruna	verano	Castellano	n
yagkug1998/43/34	esát	Aguaruna	tiempo de sequía	Castellano	n
yagkug1998/43/34	esatá	Aguaruna	verano	Castellano	n
yagkug1998/43/34	esatá	Aguaruna	tiempo de sequía	Castellano	n
yagkug1998/43/35	esát	Aguaruna	quemarse	Castellano	v
yagkug1998/43/35	esátasa	Aguaruna	quemarse	Castellano	v
yagkug1998/43/35	esámu	Aguaruna	quemarse	Castellano	v
yagkug1998/43/36	esatút	Aguaruna	masticar comida para las aves de corral	Castellano	v
yagkug1998/43/36	esatjátasa	Aguaruna	masticar comida para las aves de corral	Castellano	v
yagkug1998/43/36	esátmau	Aguaruna	masticar comida para las aves de corral	Castellano	v
yagkug1998/43/37	esáu	Aguaruna	lo que está quemando	Castellano	adj
yagkug1998/43/37	esáu	Aguaruna	lo que está quemando	Castellano	adj
yagkug1998/44/1	esaú	Aguaruna	quemado	Castellano	adj
yagkug1998/44/1	esaú	Aguaruna	quemado	Castellano	adj
yagkug1998/44/2	esá̱ut	Aguaruna	estirarse	Castellano	v
yagkug1998/44/2	esaájtasa	Aguaruna	estirarse	Castellano	v
yagkug1998/44/2	esáamu	Aguaruna	estirarse	Castellano	v
yagkug1998/44/3	eseékajtin	Aguaruna	consejero	Castellano	n
yagkug1998/44/3	eseékajtin	Aguaruna	orientador	Castellano	n
yagkug1998/44/3	eseékajtinu	Aguaruna	consejero	Castellano	n
yagkug1998/44/3	eseékajtinu	Aguaruna	orientador	Castellano	n
yagkug1998/44/4	eséekau	Aguaruna	bondadoso	Castellano	adj
yagkug1998/44/4	eséekau	Aguaruna	pacífico	Castellano	adj
yagkug1998/44/4	eséekau	Aguaruna	bondadoso	Castellano	adj
yagkug1998/44/4	eséekau	Aguaruna	pacífico	Castellano	adj
yagkug1998/44/5	esegát	Aguaruna	rectificar	Castellano	v
yagkug1998/44/5	esegát	Aguaruna	corregir	Castellano	v
yagkug1998/44/5	esegát	Aguaruna	enderezar	Castellano	v
yagkug1998/44/5	esegaátasa	Aguaruna	rectificar	Castellano	v
yagkug1998/44/5	esegaátasa	Aguaruna	corregir	Castellano	v
yagkug1998/44/5	esegaátasa	Aguaruna	enderezar	Castellano	v
yagkug1998/44/5	esémau	Aguaruna	rectificar	Castellano	v
yagkug1998/44/5	esémau	Aguaruna	corregir	Castellano	v
yagkug1998/44/5	esémau	Aguaruna	enderezar	Castellano	v
yagkug1998/44/6	ésegmatai	Aguaruna	columpio	Castellano	n
yagkug1998/44/6	ésegmatai	Aguaruna	columpio	Castellano	n
yagkug1998/44/7	ésejmamu	Aguaruna	subir con esfuerzo (agarrando un bejuco o soga con las manos)	Castellano	v
yagkug1998/44/7	ésejmamu	Aguaruna	balancear	Castellano	v
yagkug1998/44/7	ésejmamu	Aguaruna	colgarse	Castellano	v
yagkug1998/44/7	ésejmat	Aguaruna	subir con esfuerzo (agarrando un bejuco o soga con las manos)	Castellano	v
yagkug1998/44/7	ésejmat	Aguaruna	balancear	Castellano	v
yagkug1998/44/7	ésejmat	Aguaruna	colgarse	Castellano	v
yagkug1998/44/7	ésejmatasa	Aguaruna	subir con esfuerzo (agarrando un bejuco o soga con las manos)	Castellano	v
yagkug1998/44/7	ésejmatasa	Aguaruna	balancear	Castellano	v
yagkug1998/44/7	ésejmatasa	Aguaruna	colgarse	Castellano	v
yagkug1998/44/8	ésem	Aguaruna	hongo comestible	Castellano	n
yagkug1998/44/8	ésem	Aguaruna	champiñón	Castellano	n
yagkug1998/44/8	ésem	Aguaruna	callampa	Castellano	n
yagkug1998/44/8	esémpu	Aguaruna	hongo comestible	Castellano	n
yagkug1998/44/8	esémpu	Aguaruna	champiñón	Castellano	n
yagkug1998/44/8	esémpu	Aguaruna	callampa	Castellano	n
yagkug1998/44/9	etágat	Aguaruna	faltar una cosa	Castellano	v
yagkug1998/44/9	etágat	Aguaruna	no completar	Castellano	v
yagkug1998/44/9	etágajtasa	Aguaruna	faltar una cosa	Castellano	v
yagkug1998/44/9	etágajtasa	Aguaruna	no completar	Castellano	v
yagkug1998/44/9	etágamu	Aguaruna	faltar una cosa	Castellano	v
yagkug1998/44/9	etágamu	Aguaruna	no completar	Castellano	v
yagkug1998/44/10	eté ijújattaiji	Aguaruna	aguijón de avispa	Castellano	n
yagkug1998/44/10	eté ijújattaiji	Aguaruna	aguijón de avispa	Castellano	n
yagkug1998/44/11	éte	Aguaruna	avispa	Castellano	n
yagkug1998/44/11	eté	Aguaruna	avispa	Castellano	n
yagkug1998/44/12	etéemat	Aguaruna	hincarse con la ortiga	Castellano	v
yagkug1998/44/12	etéemat	Aguaruna	ishanguiarse	Castellano	v
yagkug1998/44/12	etéemajtasa	Aguaruna	hincarse con la ortiga	Castellano	v
yagkug1998/44/12	etéemajtasa	Aguaruna	ishanguiarse	Castellano	v
yagkug1998/44/12	etéemamu	Aguaruna	hincarse con la ortiga	Castellano	v
yagkug1998/44/12	etéemamu	Aguaruna	ishanguiarse	Castellano	v
yagkug1998/44/13	eteémat	Aguaruna	atraparse	Castellano	v
yagkug1998/44/13	eteémat	Aguaruna	atascarse	Castellano	v
yagkug1998/44/13	eteématasa	Aguaruna	atraparse	Castellano	v
yagkug1998/44/13	eteématasa	Aguaruna	atascarse	Castellano	v
yagkug1998/44/13	etéembau	Aguaruna	atraparse	Castellano	v
yagkug1998/44/13	etéembau	Aguaruna	atascarse	Castellano	v
yagkug1998/44/14	eteénat	Aguaruna	entremeterse	Castellano	v
yagkug1998/44/14	eteénatasa	Aguaruna	entremeterse	Castellano	v
yagkug1998/44/14	etéenmau	Aguaruna	entremeterse	Castellano	v
yagkug1998/44/15	etéet	Aguaruna	meter	Castellano	v
yagkug1998/44/15	eteátasa	Aguaruna	meter	Castellano	v
yagkug1998/44/15	etéamu	Aguaruna	meter	Castellano	v
yagkug1998/44/16	etégket	Aguaruna	asignar	Castellano	v
yagkug1998/44/16	etégket	Aguaruna	escoger	Castellano	v
yagkug1998/44/16	etéjatasa	Aguaruna	asignar	Castellano	v
yagkug1998/44/16	etéjatasa	Aguaruna	escoger	Castellano	v
yagkug1998/44/16	étegkeamu	Aguaruna	asignar	Castellano	v
yagkug1998/44/16	étegkeamu	Aguaruna	escoger	Castellano	v
yagkug1998/44/17	etémat	Aguaruna	ortigarse	Castellano	v
yagkug1998/44/17	etémat	Aguaruna	rozarse con ortiga y oruga	Castellano	v
yagkug1998/44/17	etémajtasa	Aguaruna	ortigarse	Castellano	v
yagkug1998/44/17	etémajtasa	Aguaruna	rozarse con ortiga y oruga	Castellano	v
yagkug1998/44/17	etémamu	Aguaruna	ortigarse	Castellano	v
yagkug1998/44/17	etémamu	Aguaruna	rozarse con ortiga y oruga	Castellano	v
yagkug1998/44/18	etentút	Aguaruna	introducir	Castellano	v
yagkug1998/44/18	etentút	Aguaruna	tapar	Castellano	v
yagkug1998/44/18	etentút	Aguaruna	entremeter en una rajadura	Castellano	v
yagkug1998/44/18	etentuátasa	Aguaruna	introducir	Castellano	v
yagkug1998/44/18	etentuátasa	Aguaruna	tapar	Castellano	v
yagkug1998/44/18	etentuátasa	Aguaruna	entremeter en una rajadura	Castellano	v
yagkug1998/44/18	eténmau	Aguaruna	introducir	Castellano	v
yagkug1998/44/18	eténmau	Aguaruna	tapar	Castellano	v
yagkug1998/44/18	eténmau	Aguaruna	entremeter en una rajadura	Castellano	v
yagkug1998/44/19	étet	Aguaruna	golpear con ortiga	Castellano	v
yagkug1998/44/19	étet	Aguaruna	ortigar	Castellano	v
yagkug1998/44/19	etéjtasa	Aguaruna	golpear con ortiga	Castellano	v
yagkug1998/44/19	etéjtasa	Aguaruna	ortigar	Castellano	v
yagkug1998/44/19	éteamu	Aguaruna	golpear con ortiga	Castellano	v
yagkug1998/44/19	éteamu	Aguaruna	ortigar	Castellano	v
yagkug1998/44/20	etsá akaetáiji̱	Aguaruna	oeste	Castellano	n
yagkug1998/44/20	etsá akaetáiji	Aguaruna	oeste	Castellano	n
yagkug1998/44/21	étsa̱ akápat	Aguaruna	atardecerse	Castellano	v
yagkug1998/44/21	étsa̱ akapáktasa	Aguaruna	atardecerse	Castellano	v
